"IDX","GSVD","GESV","RESV","GEEV","REEV"
   0, 1.87157704275447875e+05, 1.87157704275448021e+05, 7.77521571163866454e-16, 3.50280062696558762e+10,-1.76612810012417322e-15
   1, 1.30572784253454799e+01, 1.30572784253454657e+01,-1.08834737625088220e-15, 1.70492520822260531e+02, 2.77216852441708798e-09
   2, 1.00014681469527957e+01, 1.00014681469528064e+01, 1.06565764943707583e-15, 1.00029364519173996e+02,-2.87584248113809636e-09
   3, 7.89381023035875007e+00, 7.89381023035875806e+00, 1.01264225311099753e-15, 6.23122395657354815e+01,-3.10678112529264507e-09
   4, 6.99050162240722361e+00, 6.99050162240722539e+00, 2.54110067538837179e-16, 4.88671137265887410e+01, 8.12111320433986269e-09
   5, 6.31418627497345408e+00, 6.31418627497345142e+00,-4.21991867687111885e-16, 3.98689480035305053e+01,-3.90695832713905371e-09
   6, 5.85158926542174207e+00, 5.85158926542174385e+00, 3.03568271597104817e-16, 3.42410968669980207e+01,-9.37483726566623324e-10
   7, 5.56990402286440478e+00, 5.56990402286440300e+00,-3.18920547303566090e-16, 3.10238310257641210e+01, 3.25303219327137400e-09
   8, 5.11346231077376068e+00, 5.11346231077375890e+00,-3.47388272649936688e-16, 2.61474960145388238e+01,-1.50906397719354740e-08
   9, 4.81815788596243877e+00, 4.81815788596244055e+00, 3.68679665848147868e-16, 2.32146458222784453e+01, 8.79221713535159398e-09
  10, 4.67140394252766367e+00, 4.67140394252766189e+00,-3.80261878710295460e-16, 2.18220151752451343e+01, 8.72930700138384947e-09
  11, 4.45659406619426068e+00, 4.45659406619426246e+00, 3.98590675528404737e-16, 1.98612306766174243e+01, 1.45497778300764213e-10
  12, 4.34470124743027597e+00, 4.34470124743027863e+00, 6.13283884749577668e-16, 1.88764292214642708e+01, 7.73562824540947063e-09
  13, 4.08678929962731186e+00, 4.08678929962731274e+00, 2.17329143878575102e-16, 1.67018469210227209e+01, 4.23529290972375255e-09
  14, 4.02007109317657907e+00, 4.02007109317657818e+00,-2.20935998173680199e-16, 1.61609715871410593e+01,-2.18207059186125103e-10
  15, 3.85615523515209357e+00, 3.85615523515209224e+00,-3.45491181839737544e-16, 1.48699328696677497e+01,-1.10263827617766255e-08
  16, 3.75598697606482768e+00, 3.75598697606482990e+00, 5.91175119456002228e-16, 1.41074377092744658e+01,-1.61295814635686862e-08
  17, 3.64316817860724074e+00, 3.64316817860724251e+00, 4.87585736456267582e-16, 1.32726743769762763e+01,-2.41143437328715903e-11
  18, 3.52529831947270811e+00, 3.52529831947270811e+00, 0.00000000000000000e+00, 1.24277282292269469e+01,-4.84809164839217257e-10
  19, 3.47697350433117425e+00, 3.47697350433117469e+00, 1.27722920320466173e-16, 1.20893447620663217e+01, 5.06450753159557334e-10
  20, 3.44613749615396081e+00, 3.44613749615395992e+00,-2.57731567788972710e-16, 1.18758636784869971e+01, 1.51941399316334435e-09
  21, 3.37899216801596802e+00, 3.37899216801596802e+00, 0.00000000000000000e+00, 1.14175880821669704e+01, 4.66548559445616508e-10
  22, 3.33479467691844933e+00, 3.33479467691845066e+00, 3.99505144580980078e-16, 1.11208557732369968e+01, 1.06121948046606370e-08
  23, 3.19137339589204361e+00, 3.19137339589204583e+00, 6.95765043384921845e-16, 1.01848649469314978e+01, 3.90247702829126209e-08
  24, 3.15583001325530921e+00, 3.15583001325530788e+00,-4.22160770369226575e-16, 9.95926307600071148e+00, 1.72588391550441593e-10
  25, 3.07000082990517065e+00, 3.07000082990517198e+00, 4.33963279935445589e-16, 9.42490543558626115e+00, 1.80356098081358010e-08
  26, 2.99760078204398628e+00, 2.99760078204398717e+00, 2.96296433140939932e-16, 8.98561067731569452e+00, 1.27317435049445673e-08
  27, 2.97461373842662846e+00, 2.97461373842662757e+00,-2.98586135143015967e-16, 8.84832697944268531e+00, 4.89393326772486735e-09
  28, 2.92952272882673137e+00, 2.92952272882673093e+00,-1.51590976059065960e-16, 8.58210347032311383e+00, 3.00687911614098876e-09
  29, 2.89881047306778195e+00, 2.89881047306778283e+00, 3.06394097838405748e-16, 8.40310396957281647e+00, 1.07746236267594888e-07
  30, 2.85819760345416896e+00, 2.85819760345416896e+00, 0.00000000000000000e+00, 8.16929432802195166e+00, 4.82067864208131951e-08
  31, 2.80276515564258055e+00, 2.80276515564258100e+00, 1.58446814195621672e-16, 7.85549251723037667e+00,-2.88843836067823620e-11
  32, 2.76276530162046763e+00, 2.76276530162046718e+00,-1.60740838025433174e-16, 7.63287221302934960e+00, 6.62865264261381775e-09
  33, 2.72974792625715956e+00, 2.72974792625715956e+00, 0.00000000000000000e+00, 7.45152412671493636e+00, 2.58879714899628887e-08
  34, 2.68143745022155278e+00, 2.68143745022155322e+00, 1.65616098862708847e-16, 7.19010680216853348e+00, 1.89000750438919431e-10
  35, 2.65621634522594974e+00, 2.65621634522594841e+00,-5.01565933040314590e-16, 7.05548527390076696e+00, 8.89566851997893370e-11
  36, 2.60773442648141485e+00, 2.60773442648141485e+00, 0.00000000000000000e+00, 6.80027885338237326e+00, 1.05334060368171006e-09
  37, 2.57698202478785587e+00, 2.57698202478785587e+00, 0.00000000000000000e+00, 6.64083635721355758e+00, 8.53687771549980916e-11
  38, 2.54989930947138443e+00, 2.54989930947138532e+00, 3.48319016520009995e-16, 6.50198649041750976e+00, 1.51866402048107688e-10
  39, 2.53442464328584105e+00, 2.53442464328584016e+00,-3.50445779499924726e-16, 6.42330831585629891e+00, 3.37534291888074296e-09
  40, 2.50319511780290815e+00, 2.50319511780290771e+00,-1.77408946946111962e-16, 6.26598599678278667e+00, 1.58786243922886537e-08
  41, 2.48209334436074913e+00, 2.48209334436074824e+00,-3.57834414937715081e-16, 6.16078749511392765e+00, 1.01443201274336094e-08
  42, 2.46430368292143465e+00, 2.46430368292143465e+00, 0.00000000000000000e+00, 6.07279268150750529e+00, 3.28081007074634468e-09
  43, 2.43822870454705853e+00, 2.43822870454705765e+00,-3.64271988941709683e-16, 5.94495922380175301e+00, 6.83312152129626273e-10
  44, 2.40948754843513813e+00, 2.40948754843513724e+00,-3.68617144453375635e-16, 5.80563027728604730e+00, 2.68894795541280187e-09
  45, 2.38129081854280233e+00, 2.38129081854280189e+00,-1.86490959605604496e-16, 5.67054597586152109e+00, 1.18024539606455479e-09
  46, 2.35738741989861111e+00, 2.35738741989861067e+00,-1.88381937606658837e-16, 5.55727549333172988e+00, 4.12391823870754547e-09
  47, 2.32675545237786174e+00, 2.32675545237786086e+00,-3.81724009195911979e-16, 5.41379093982172321e+00, 4.29607941963907792e-10
  48, 2.31101644901030356e+00, 2.31101644901030401e+00, 1.92161855896890963e-16, 5.34079706661627718e+00, 3.65302069074868347e-09
  49, 2.27764321613442089e+00, 2.27764321613442089e+00, 0.00000000000000000e+00, 5.18765895497199292e+00, 3.22851659813825905e-08
  50, 2.25590937240133327e+00, 2.25590937240133371e+00, 1.96855962071448750e-16, 5.08912732301314641e+00, 2.22557780781519484e-08
  51, 2.22786950754101287e+00, 2.22786950754101287e+00, 0.00000000000000000e+00, 4.96340253039700041e+00,-1.23242419912468144e-09
  52, 2.22020189628853526e+00, 2.22020189628853615e+00, 4.00043987524231191e-16, 4.92929655628948193e+00, 9.73833430026639581e-09
  53, 2.20983504874955594e+00, 2.20983504874955639e+00, 2.00960343217179166e-16, 4.88337098466182873e+00, 4.29824775213336244e-09
  54, 2.18847176535336807e+00, 2.18847176535336851e+00, 2.02922065013873477e-16, 4.78940889831264727e+00, 2.40701695315743381e-08
  55, 2.16990220253544486e+00, 2.16990220253544530e+00, 2.04658629006948768e-16, 4.70847562626426441e+00, 6.12683326506253446e-09
  56, 2.16374252437456560e+00, 2.16374252437456649e+00, 4.10482490266190568e-16, 4.68178174829706339e+00, 3.89918282789106982e-09
  57, 2.12444193169504469e+00, 2.12444193169504514e+00, 2.09038055229748629e-16, 4.51325352754209597e+00, 7.08792779827532605e-10
  58, 2.10074518968633894e+00, 2.10074518968633850e+00,-2.11396037953736465e-16, 4.41313058466052421e+00, 2.63611326204923292e-08
  59, 2.09028025925298433e+00, 2.09028025925298477e+00, 2.12454386383943257e-16, 4.36927156230890912e+00, 9.86271240479298774e-12
  60, 2.08756955126726051e+00, 2.08756955126726140e+00, 4.25460516590192609e-16, 4.35794671613938345e+00, 9.72490013966779474e-09
  61, 2.06956974559760942e+00, 2.06956974559761031e+00, 4.29160902448182356e-16, 4.28311895616754335e+00, 2.83375151509885466e-09
  62, 2.05144886278843330e+00, 2.05144886278843286e+00,-2.16475885850956112e-16, 4.20844243824423536e+00, 1.91077713229421616e-10
  63, 2.03792228881074333e+00, 2.03792228881074333e+00, 0.00000000000000000e+00, 4.15312732461429679e+00, 8.35306426682017841e-09
  64, 2.03182476661015921e+00, 2.03182476661016009e+00, 4.37133376015461108e-16, 4.12831193135442920e+00, 5.95206982045016067e-09
  65, 2.01214629120357325e+00, 2.01214629120357325e+00, 0.00000000000000000e+00, 4.04873275129789789e+00, 6.68031292450923795e-09
  66, 1.99760207316810612e+00, 1.99760207316810634e+00, 1.11155573929135273e-16, 3.99041403977273168e+00,-3.69984652992187678e-10
  67, 1.99172913750526814e+00, 1.99172913750526792e+00,-1.11483334126020937e-16, 3.96698510828392692e+00, 1.90442423875306921e-08
  68, 1.98222018688247092e+00, 1.98222018688247026e+00,-3.36054399598640596e-16, 3.92919686869980556e+00,-7.43882810519043807e-11
  69, 1.96789431569352513e+00, 1.96789431569352513e+00, 0.00000000000000000e+00, 3.87260823774243468e+00, 2.58228489166395266e-08
  70, 1.95756865932562563e+00, 1.95756865932562585e+00, 1.13428769850414730e-16, 3.83207505633837719e+00, 4.75525488379277437e-11
  71, 1.95496511730579448e+00, 1.95496511730579448e+00, 0.00000000000000000e+00, 3.82188862112343442e+00, 1.47060482406727307e-09
  72, 1.94721367563935277e+00, 1.94721367563935277e+00, 0.00000000000000000e+00, 3.79164109487780809e+00,-4.90435453994670292e-10
  73, 1.93104686889757460e+00, 1.93104686889757371e+00,-4.59946588560629828e-16, 3.72894221601438325e+00, 2.76399114276495491e-08
  74, 1.91043773387419225e+00, 1.91043773387419269e+00, 2.32454165857314014e-16, 3.64977240851677731e+00, 1.00700004275790060e-08
  75, 1.89307839451708593e+00, 1.89307839451708615e+00, 1.17292873643340950e-16, 3.58374582077317960e+00, 1.81176242084786860e-09
  76, 1.88289029349427772e+00, 1.88289029349427794e+00, 1.17927531780388416e-16, 3.54527591515100138e+00, 8.15395418695096196e-09
  77, 1.86856579702256065e+00, 1.86856579702256043e+00,-1.18831568724443687e-16, 3.49153897277377245e+00, 1.19570678059279681e-07
  78, 1.85174366108691935e+00, 1.85174366108691935e+00, 0.00000000000000000e+00, 3.42895466503722446e+00, 1.14702067947311317e-08
  79, 1.84397444299956637e+00, 1.84397444299956792e+00, 8.42914195679871835e-16, 3.40024174244793675e+00,-5.86373642052603703e-10
