"IDX","GSVD","GESV","RESV","GEEV","REEV"
  17, 3.64316849084795091e+00, 3.64316849084795269e+00, 4.87585694667336599e-16, 1.32469075442821662e+01,-9.71229430124878969e-04
  18, 3.52529822932247550e+00, 3.52529822932247727e+00, 5.03888387264656243e-16, 1.23705302408034257e+01,-2.30385352164531287e-03
  19, 3.47697352167442864e+00, 3.47697352167442642e+00,-6.38614598416900946e-16, 1.21085515720105477e+01, 7.94049606519400478e-04
  20, 3.44613749217480292e+00, 3.44613749217480336e+00, 1.28865784043284046e-16, 1.18816743118661492e+01, 2.44613212224798104e-04
  21, 3.37899216241675759e+00, 3.37899216241675848e+00, 2.62853057068020279e-16, 1.14005799373516457e+01,-7.45097606405866818e-04
  22, 3.33479428045588078e+00, 3.33479428045588078e+00, 0.00000000000000000e+00, 1.11463079930206845e+01, 1.14382190713683954e-03
  23, 3.19137396526067629e+00, 3.19137396526067718e+00, 2.78305967701775578e-16, 1.01812781522813420e+01,-1.76239411401594900e-04
  24, 3.15583006340277272e+00, 3.15583006340277272e+00, 0.00000000000000000e+00, 9.95975323531322587e+00, 2.45921909190894407e-05
  25, 3.07000100796940334e+00, 3.07000100796940512e+00, 5.78617673019980400e-16, 9.42858116736247887e+00, 1.94942007206209882e-04
  26, 2.99760091280810270e+00, 2.99760091280810448e+00, 5.92592840431246369e-16, 8.98080189304560506e+00,-2.67649188906888837e-04
  27, 2.97461394846455285e+00, 2.97461394846455329e+00, 1.49293057029902726e-16, 8.83677840182236096e+00,-6.52864124630934154e-04
  28, 2.92952271696905742e+00, 2.92952271696905697e+00,-1.51590976672652726e-16, 8.56629190637250026e+00,-9.21611613447820393e-04
  29, 2.89881097144823441e+00, 2.89881097144823441e+00, 0.00000000000000000e+00, 8.39903652931000266e+00,-2.42113566161391496e-04
  30, 2.85819760028008751e+00, 2.85819760028008751e+00, 0.00000000000000000e+00, 8.16791116163629205e+00,-8.46106882137181545e-05
  31, 2.80276537192146291e+00, 2.80276537192146291e+00, 0.00000000000000000e+00, 7.82679482856981501e+00,-1.82834855853762802e-03
  32, 2.76276449064711160e+00, 2.76276449064711072e+00,-3.21481770417604668e-16, 7.59073262004690097e+00,-2.76392322805007110e-03
  33, 2.72974780304891640e+00, 2.72974780304891684e+00, 1.62685069058046110e-16, 7.45329811575659829e+00, 1.19099262850355392e-04
  34, 2.68143759407834592e+00, 2.68143759407834592e+00, 0.00000000000000000e+00, 7.07465207550486319e+00,-8.06126586363121136e-03
  35, 2.65621629415015192e+00, 2.65621629415015059e+00,-5.01565942684815394e-16, 6.96353802318048931e+00,-6.53736128892335522e-03
  36, 2.60773444810577892e+00, 2.60773444810577937e+00, 1.70296944987110432e-16, 6.70522232594274215e+00,-7.01376754187314071e-03
  37, 2.57698204940445708e+00, 2.57698204940445752e+00, 1.72329182484096869e-16, 6.64221626162953616e+00, 1.03880513994384818e-04
  38, 2.54989927972229236e+00, 2.54989927972229236e+00, 0.00000000000000000e+00, 6.49839060330765239e+00,-2.76548619197648478e-04
  39, 2.53442450257575036e+00, 2.53442450257574992e+00,-1.75222899478257162e-16, 6.40630949712030606e+00,-1.32403146028918189e-03
  40, 2.50319493541003935e+00, 2.50319493541003846e+00,-3.54817919745685297e-16, 6.19921113164969650e+00,-5.34254413789987951e-03
  41, 2.48209367000592662e+00, 2.48209367000592573e+00,-3.57834367990634489e-16, 6.17674481088183214e+00, 1.29411237701130650e-03
  42, 2.46430364171430449e+00, 2.46430364171430405e+00,-1.80208803141292221e-16, 6.09067262122918862e+00, 1.47107290293235101e-03
  43, 2.43822873745991409e+00, 2.43822873745991320e+00,-3.64271984024520754e-16, 5.92755754038849325e+00,-1.46465163494172464e-03
  44, 2.40948746792689583e+00, 2.40948746792689539e+00,-1.84308578384993012e-16, 5.67310031755283362e+00,-1.14797739392828220e-02
  45, 2.38129080536086768e+00, 2.38129080536086724e+00,-1.86490960637948651e-16, 5.63284344443480389e+00,-3.32995573744097920e-03
  46, 2.35738708426677501e+00, 2.35738708426677546e+00, 1.88381964427445304e-16, 5.46920049924314444e+00,-7.95579938994412414e-03
  47, 2.32675576794697259e+00, 2.32675576794697214e+00,-1.90861978712062027e-16, 5.43016501675531060e+00, 1.51097898308939183e-03
  48, 2.31101637218175693e+00, 2.31101637218175693e+00, 0.00000000000000000e+00, 5.40448219854970358e+00, 5.94450616632344026e-03
  49, 2.27764315021069530e+00, 2.27764315021069574e+00, 1.94977518672748086e-16, 5.19091339456682022e+00, 3.13683382093018953e-04
  50, 2.25590940974019105e+00, 2.25590940974019061e+00,-1.96855958813172181e-16, 5.12036210956973115e+00, 3.06408771493181304e-03
  51, 2.22786946830506638e+00, 2.22786946830506682e+00, 1.99333585817269542e-16, 4.95394268828418394e+00,-9.53397527399225605e-04
  52, 2.22020162204421379e+00, 2.22020162204421467e+00, 4.00044036938568533e-16, 4.88575575967705689e+00,-4.42619599423714443e-03
  53, 2.20983509450095550e+00, 2.20983509450095505e+00,-2.00960339056589545e-16, 4.86113000827272312e+00,-2.27983066416450908e-03
  54, 2.18847190309639084e+00, 2.18847190309639128e+00, 2.02922052241902961e-16, 4.84668385713069849e+00, 5.96152559471828351e-03
  55, 2.16990211681178069e+00, 2.16990211681178113e+00, 2.04658637092146458e-16, 4.74211368675678013e+00, 3.56576408349515416e-03
  56, 2.16374290458959839e+00, 2.16374290458959928e+00, 4.10482418135803374e-16, 4.65856039012419210e+00,-2.48322434288332631e-03
  57, 2.12444195056140162e+00, 2.12444195056140162e+00, 0.00000000000000000e+00, 4.52514260759849751e+00, 1.31625519037190874e-03
  58, 2.10074520081603566e+00, 2.10074520081603522e+00,-2.11396036833765423e-16, 4.47937239822540967e+00, 7.47714946729741907e-03
  59, 2.09028036647211257e+00, 2.09028036647211257e+00, 0.00000000000000000e+00, 4.36548209841178547e+00,-4.33794718911806878e-04
  60, 2.08756961575656019e+00, 2.08756961575656019e+00, 0.00000000000000000e+00, 4.27214593689300770e+00,-9.89313267475610809e-03
  61, 2.06956981297126807e+00, 2.06956981297126852e+00, 2.14580444238547620e-16, 4.20852206685837338e+00,-8.74652397458097338e-03
  62, 2.05144886109877556e+00, 2.05144886109877600e+00, 2.16475886029254565e-16, 4.15037293667435314e+00,-6.92313172965992081e-03
  63, 2.03792223485514601e+00, 2.03792223485514556e+00,-2.17912735949724866e-16, 4.08495788675313154e+00,-8.24092286458074542e-03
  64, 2.03182466153951102e+00, 2.03182466153951147e+00, 2.18566699310351304e-16, 3.97045204198233925e+00,-1.93054766535933454e-02
  65, 2.01214648107501093e+00, 2.01214648107501137e+00, 2.20704215138851707e-16, 3.93990416339152860e+00,-1.35314691265737804e-02
  66, 1.99760207478021767e+00, 1.99760207478021767e+00, 0.00000000000000000e+00, 3.93930864991873664e+00,-6.42415575355335194e-03
  67, 1.99172911104671191e+00, 1.99172911104671191e+00, 0.00000000000000000e+00, 3.91107180533423904e+00,-7.07230646094757950e-03
  68, 1.98222013012627896e+00, 1.98222013012627873e+00,-1.12018136406921554e-16, 3.84753699714804309e+00,-1.04459511999730588e-02
  69, 1.96789443391645302e+00, 1.96789443391645302e+00, 0.00000000000000000e+00, 3.82783121087337808e+00,-5.79809203340657062e-03
  70, 1.95756866852635136e+00, 1.95756866852635159e+00, 1.13428769317290647e-16, 3.81744080818912668e+00,-1.91127285966329880e-03
  71, 1.95496532497141118e+00, 1.95496532497141073e+00,-2.27159635098160548e-16, 3.81681894357776175e+00,-6.63567225908078358e-04
  72, 1.94721366365671678e+00, 1.94721366365671722e+00, 2.28063934707656786e-16, 3.81446242429316706e+00, 3.00491730632495056e-03
  73, 1.93104686128858161e+00, 1.93104686128858205e+00, 2.29973295186489290e-16, 3.72952057152189065e+00, 7.75781160318840574e-05
  74, 1.91043786187940756e+00, 1.91043786187940756e+00, 0.00000000000000000e+00, 3.67631912938678829e+00, 3.63011764739389466e-03
  75, 1.89307848072774276e+00, 1.89307848072774298e+00, 1.17292868301831983e-16, 3.60314819243868900e+00, 2.70329818897374902e-03
  76, 1.88289022533616368e+00, 1.88289022533616390e+00, 1.17927536049207730e-16, 3.56097194300629516e+00, 2.21125364780331358e-03
  77, 1.86856577308274741e+00, 1.86856577308274607e+00,-7.12989421481386529e-16, 3.48884576593784290e+00,-3.85618251602210048e-04
  78, 1.85174369000678607e+00, 1.85174369000678607e+00, 0.00000000000000000e+00, 3.45029211121375790e+00, 3.10653367199806077e-03
  79, 1.84397442577077730e+00, 1.84397442577077730e+00, 0.00000000000000000e+00, 3.39710073184403649e+00,-4.61978447283124040e-04
  80, 1.84158609794218409e+00, 1.84158609794218386e+00,-1.20572481065722248e-16, 3.38551203894728836e+00,-8.74246693767505061e-04
  81, 1.82939557021945154e+00, 1.82939557021945176e+00, 1.21375938883680128e-16, 3.33820076619154715e+00,-1.26883260626170639e-03
  82, 1.81843255164745177e+00, 1.81843255164745199e+00, 1.22107693641903172e-16, 3.24142014391255717e+00,-9.91959279913595685e-03
  83, 1.80483920811569032e+00, 1.80483920811569076e+00, 2.46054722134336782e-16, 3.20669045396731756e+00,-7.82106447585625620e-03
  84, 1.79290773882541288e+00, 1.79290773882541221e+00,-3.71538256180152346e-16, 3.20011078303434271e+00,-2.24350210946530608e-03
  85, 1.78896737140966500e+00, 1.78896737140966477e+00,-1.24118867942272913e-16, 3.19441942886585917e+00,-9.35448646913585620e-04
  86, 1.78264329723696946e+00, 1.78264329723696924e+00,-1.24559189866639139e-16, 3.15141367422073104e+00,-4.16300299530938528e-03
  87, 1.76075140868575519e+00, 1.76075140868575541e+00, 1.26107867260357848e-16, 3.09663903693381570e+00,-5.81814518624349363e-04
  88, 1.75449377969242581e+00, 1.75449377969242604e+00, 1.26557647279865064e-16, 3.06727985081001897e+00,-1.78321549338950144e-03
  89, 1.75137333771164760e+00, 1.75137333771164783e+00, 1.26783136492848408e-16, 3.02189362427608943e+00,-7.43066823606911966e-03
  90, 1.74290346622599834e+00, 1.74290346622599834e+00, 0.00000000000000000e+00, 3.01429055152412095e+00,-3.86265390079383755e-03
  91, 1.73327735520991411e+00, 1.73327735520991366e+00,-2.56213587811097763e-16, 2.99749964329054253e+00,-1.12416452108188723e-03
  92, 1.72882776374443936e+00, 1.72882776374443847e+00,-5.13746041292415581e-16, 2.95855992558448255e+00,-5.07932285759030933e-03
  93, 1.72060913393465764e+00, 1.72060913393465809e+00, 2.58099995572223597e-16, 2.94268340662058669e+00,-3.01288368902625426e-03
  94, 1.71571557101722405e+00, 1.71571557101722405e+00, 0.00000000000000000e+00, 2.93029759285955382e+00,-2.27565024501416510e-03
  95, 1.70514926473425588e+00, 1.70514926473425543e+00,-2.60440079372918146e-16, 2.89871536845403055e+00,-1.51766815031994310e-03
  96, 1.68591211123722817e+00, 1.68591211123722817e+00, 0.00000000000000000e+00, 2.83743270876974085e+00,-8.56528846549685785e-04
  97, 1.68236865647743050e+00, 1.68236865647742984e+00,-3.95949967452350903e-16, 2.81795786590488184e+00,-2.19407368650104798e-03
  98, 1.67795897183774234e+00, 1.67795897183774234e+00, 0.00000000000000000e+00, 2.76533622248348676e+00,-8.95669130747625207e-03
  99, 1.67162458738347985e+00, 1.67162458738347941e+00,-2.65663243530759406e-16, 2.74018731690454675e+00,-9.73512330960299346e-03
 100, 1.66632126662388225e+00, 1.66632126662388202e+00,-1.33254378595859718e-16, 2.73576266509945709e+00,-7.38582660467698308e-03
 101, 1.65665030167132299e+00, 1.65665030167132321e+00, 1.34032272653450212e-16, 2.71671225407731498e+00,-5.07354943109659675e-03
 102, 1.64926366236869781e+00, 1.64926366236869781e+00, 0.00000000000000000e+00, 2.71172257301781938e+00,-1.53570828646318924e-03
 103, 1.64617280393658616e+00, 1.64617280393658616e+00, 0.00000000000000000e+00, 2.67629700461161546e+00,-6.21661511117124309e-03
 104, 1.63919248118278804e+00, 1.63919248118278782e+00,-1.35459750745569022e-16, 2.66534094165794633e+00,-4.02959908146215753e-03
 105, 1.63528204391696463e+00, 1.63528204391696463e+00, 0.00000000000000000e+00, 2.65110043250984750e+00,-4.31853591014368037e-03
 106, 1.62566950205636074e+00, 1.62566950205636140e+00, 4.09759679893410196e-16, 2.62440718776415549e+00,-3.48612285891073680e-03
 107, 1.61913837686828099e+00, 1.61913837686828099e+00, 0.00000000000000000e+00, 2.60524699836608731e+00,-3.12550316545989911e-03
 108, 1.61851587628301807e+00, 1.61851587628301852e+00, 2.74380508932621661e-16, 2.59553069029412775e+00,-4.60347465242492398e-03
 109, 1.60755280334373474e+00, 1.60755280334373518e+00, 2.76251709384817829e-16, 2.58021058394267966e+00,-7.77213874225509031e-04
 110, 1.60503791880659175e+00, 1.60503791880659241e+00, 4.15026839534352173e-16, 2.55143770289328220e+00,-4.80728688371735004e-03
 111, 1.59707299771384159e+00, 1.59707299771384159e+00, 0.00000000000000000e+00, 2.46432449046626934e+00,-1.70664031909856098e-02
 112, 1.58256415729658917e+00, 1.58256415729658872e+00,-2.80613716545101575e-16, 2.44783453099627568e+00,-1.13792920055934289e-02
 113, 1.57290949986396256e+00, 1.57290949986396233e+00,-1.41168074160805470e-16, 2.44231809097163532e+00,-6.43249849651928363e-03
 114, 1.57139136648568400e+00, 1.57139136648568378e+00,-1.41304457731379691e-16, 2.43041833100210525e+00,-7.89839245732795552e-03
 115, 1.56888728589346949e+00, 1.56888728589346926e+00,-1.41529991938572298e-16, 2.41152285429226110e+00,-1.01851901835344445e-02
 116, 1.55994845455340658e+00, 1.55994845455340680e+00, 1.42340988432595266e-16, 2.37459305202384208e+00,-1.21651396686023859e-02
 117, 1.55473898152621426e+00, 1.55473898152621470e+00, 2.85635862435327305e-16, 2.36811671350682751e+00,-1.02077161883837816e-02
 118, 1.54789478090786758e+00, 1.54789478090786803e+00, 2.86898835326259362e-16, 2.36123982840641577e+00,-7.27578817549369159e-03
 119, 1.54266792882097148e+00, 1.54266792882097170e+00, 1.43935451549015679e-16, 2.34909053605256801e+00,-6.47814095063638416e-03
 120, 1.53713792012496864e+00, 1.53713792012496908e+00, 2.88906547705204201e-16, 2.34576237228517170e+00,-3.61043325668803818e-03
 121, 1.53345692589830307e+00, 1.53345692589830351e+00, 2.89600054849870659e-16, 2.34410960974849880e+00,-1.57056456615468271e-03
 122, 1.52017706623412785e+00, 1.52017706623412785e+00, 0.00000000000000000e+00, 2.30088513508509251e+00,-2.17749969550663082e-03
 123, 1.51626052469603700e+00, 1.51626052469603723e+00, 1.46442251386544759e-16, 2.29752101255983288e+00,-3.31706970777854306e-04
 124, 1.50856854791343920e+00, 1.50856854791343897e+00,-1.47188939628994639e-16, 2.28886791274390600e+00, 2.87156240660870138e-03
 125, 1.50551442349886355e+00, 1.50551442349886400e+00, 2.94975061625769831e-16, 2.28796972361418183e+00, 4.70882276635813651e-03
 126, 1.49943424200969466e+00, 1.49943424200969511e+00, 2.96171180708030900e-16, 2.23658464232757259e+00,-2.60945986142833853e-03
 127, 1.49671795427612886e+00, 1.49671795427612908e+00, 1.48354340435784198e-16, 2.22925853777172733e+00,-2.43718765782570341e-03
 128, 1.49342053750012105e+00, 1.49342053750012171e+00, 4.46045703837817974e-16, 2.21704770135923734e+00,-2.97648985687499498e-03
 129, 1.48783687482929983e+00, 1.48783687482929960e+00,-1.49239885555670599e-16, 2.21341871043226890e+00,-5.41777695125077080e-05
 130, 1.48393767950156463e+00, 1.48393767950156463e+00, 0.00000000000000000e+00, 2.20886759735704796e+00, 1.54203120208385887e-03
 131, 1.47672516882035532e+00, 1.47672516882035509e+00,-1.50362849914995384e-16, 2.20721599800914348e+00, 6.05735571194899880e-03
 132, 1.46561481825202611e+00, 1.46561481825202655e+00, 3.03005403820703827e-16, 2.19103571172738354e+00, 9.96164439734679947e-03
 133, 1.46174327137116755e+00, 1.46174327137116711e+00,-3.03807938471638066e-16, 2.15792193683889710e+00, 4.95533851685965808e-03
 134, 1.46093358950676389e+00, 1.46093358950676455e+00, 4.55964473374858928e-16, 2.14134310219884583e+00, 1.64229587003257609e-03
 135, 1.45262407389230863e+00, 1.45262407389230841e+00,-1.52857582987773580e-16, 2.12720942147758496e+00, 4.04201497046445520e-03
 136, 1.45115305206018119e+00, 1.45115305206018119e+00, 0.00000000000000000e+00, 2.09499247631747121e+00,-2.58013340301321508e-03
 137, 1.44694654554383351e+00, 1.44694654554383373e+00, 1.53457365518348192e-16, 2.08797235800850656e+00,-1.35786694170811266e-03
 138, 1.43749219975091980e+00, 1.43749219975091957e+00,-1.54466650298002238e-16, 2.04909081864417741e+00,-4.19315564760126902e-03
 139, 1.43471582207722737e+00, 1.43471582207722737e+00, 0.00000000000000000e+00, 2.04432592991681750e+00,-3.42685282777742347e-03
 140, 1.42940596747533410e+00, 1.42940596747533433e+00, 1.55340477077491227e-16, 2.03785756863703149e+00,-1.30857140654391642e-03
 141, 1.42781825062326129e+00, 1.42781825062326129e+00, 0.00000000000000000e+00, 2.01687600965573566e+00,-5.35828105353840287e-03
 142, 1.41835374241323930e+00, 1.41835374241323930e+00, 0.00000000000000000e+00, 2.01104779614748796e+00,-1.68909536734199259e-04
 143, 1.41195634905626544e+00, 1.41195634905626544e+00, 0.00000000000000000e+00, 1.99221411525655756e+00,-3.52841581544397040e-04
 144, 1.40750477046246147e+00, 1.40750477046246170e+00, 1.57757621561790150e-16, 1.95535190837318118e+00,-6.51208346078019277e-03
 145, 1.40401379698288897e+00, 1.40401379698288875e+00,-1.58149873884563696e-16, 1.93776817853018568e+00,-8.53009925011313481e-03
 146, 1.40089374887547957e+00, 1.40089374887547957e+00, 0.00000000000000000e+00, 1.93586503734398185e+00,-6.80999401194659252e-03
 147, 1.39241279956095410e+00, 1.39241279956095410e+00, 0.00000000000000000e+00, 1.92904821252176695e+00,-2.52152139782092827e-03
 148, 1.38996232531941621e+00, 1.38996232531941644e+00, 1.59748649931216660e-16, 1.92295851223857572e+00,-2.34145126756549688e-03
 149, 1.38821916271707613e+00, 1.38821916271707635e+00, 1.59949243526099321e-16, 1.92212428787506284e+00,-1.30540786142638254e-03
 150, 1.38745091291876377e+00, 1.38745091291876443e+00, 4.80113428570785430e-16, 1.91746154368790878e+00,-1.96515517765054080e-03
 151, 1.38283071943098279e+00, 1.38283071943098301e+00, 1.60572513905678803e-16, 1.91444342359079633e+00, 5.80994493805592123e-04
 152, 1.37687896446381641e+00, 1.37687896446381619e+00,-1.61266611413080756e-16, 1.90038034622456320e+00, 1.20843586155412870e-03
 153, 1.37332250936895872e+00, 1.37332250936895894e+00, 1.61684239070006023e-16, 1.87108573302248526e+00,-3.96567485816822841e-03
 154, 1.36749546491429785e+00, 1.36749546491429808e+00, 1.62373192907771024e-16, 1.86508891577350266e+00,-1.32569547498214041e-03
 155, 1.36299408573918335e+00, 1.36299408573918313e+00,-1.62909441242814610e-16, 1.86279396656764451e+00, 1.35585138894416500e-03
 156, 1.35806644507749641e+00, 1.35806644507749663e+00, 1.63500545742708931e-16, 1.84592877873922823e+00, 4.29412572332331444e-04
 157, 1.35550260983919357e+00, 1.35550260983919335e+00,-1.63809795210481355e-16, 1.82080489749773622e+00,-4.52272949284465559e-03
 158, 1.34943784222878560e+00, 1.34943784222878582e+00, 1.64546004251884283e-16, 1.78341700961862992e+00,-1.03683703429969590e-02
 159, 1.34248694563566140e+00, 1.34248694563566229e+00, 6.61591848313710665e-16, 1.76746823188773750e+00,-9.70237612300813810e-03
 160, 1.34133251832913292e+00, 1.34133251832913269e+00,-1.65540313002794540e-16, 1.76662735657844538e+00,-9.08586796069712156e-03
 161, 1.33638036413004824e+00, 1.33638036413004757e+00,-4.98461241017059660e-16, 1.76593376568814286e+00,-5.60914982586939830e-03
 162, 1.33594271638377271e+00, 1.33594271638377249e+00,-1.66208178091705801e-16, 1.75858393463203977e+00,-7.35556040844009202e-03
 163, 1.32857128640256428e+00, 1.32857128640256406e+00,-1.67130365677457968e-16, 1.74124109617866241e+00,-6.78197567008404168e-03
 164, 1.32539995147177270e+00, 1.32539995147177225e+00,-3.35060529734386724e-16, 1.73964869598610106e+00,-4.86081488241363726e-03
 165, 1.31929964284105616e+00, 1.31929964284105616e+00, 0.00000000000000000e+00, 1.73771281787657705e+00,-8.15801209667264073e-04
 166, 1.31565197471321249e+00, 1.31565197471321293e+00, 3.37543072473148344e-16, 1.73736824001589274e+00, 1.85510881433905671e-03
 167, 1.31366593413327726e+00, 1.31366593413327815e+00, 6.76106760952222102e-16, 1.71483795623954571e+00,-3.15736193758266344e-03
 168, 1.31008108409820867e+00, 1.31008108409820867e+00, 0.00000000000000000e+00, 1.71320790650880816e+00,-9.04831048308238616e-04
 169, 1.30317180381190267e+00, 1.30317180381190245e+00,-1.70387821679021534e-16, 1.68371638979145288e+00,-4.29016926038222874e-03
 170, 1.30027507390335328e+00, 1.30027507390335351e+00, 1.70767408667202842e-16, 1.67844925001935930e+00,-3.63406729901903137e-03
 171, 1.29933035134785313e+00, 1.29933035134785291e+00,-1.70891570950139485e-16, 1.66964756838439454e+00,-5.52740116430972411e-03
 172, 1.29598054345949443e+00, 1.29598054345949443e+00, 0.00000000000000000e+00, 1.66158476964903423e+00,-5.36721607314412099e-03
 173, 1.29224035575923968e+00, 1.29224035575923990e+00, 1.71829183274942512e-16, 1.65187310285062128e+00,-5.40781780322888858e-03
 174, 1.28801655142625782e+00, 1.28801655142625782e+00, 0.00000000000000000e+00, 1.64422396488553413e+00,-4.45924647112977262e-03
 175, 1.28449463807862796e+00, 1.28449463807862840e+00, 3.45730684025540103e-16, 1.63276904735415518e+00,-5.21304015912839828e-03
 176, 1.28088670056976617e+00, 1.28088670056976617e+00, 0.00000000000000000e+00, 1.62908650598610150e+00,-3.53658843593760300e-03
 177, 1.27627678054660820e+00, 1.27627678054660820e+00, 0.00000000000000000e+00, 1.60378405882176445e+00,-7.73407414038725036e-03
 178, 1.27530387712134341e+00, 1.27530387712134274e+00,-5.22333403610998516e-16, 1.59675602468521194e+00,-9.15527484423931998e-03
 179, 1.26949338413426016e+00, 1.26949338413425994e+00,-1.74908044185244943e-16, 1.59035560445576141e+00,-6.61709977522354604e-03
 180, 1.26654146475592766e+00, 1.26654146475592766e+00, 0.00000000000000000e+00, 1.58718848451455807e+00,-5.29376678281468135e-03
 181, 1.26379922187297100e+00, 1.26379922187297122e+00, 1.75696108275773103e-16, 1.58413806589310480e+00,-4.09381086630171271e-03
 182, 1.26039572372262887e+00, 1.26039572372262909e+00, 1.76170547666738936e-16, 1.57570539326237880e+00,-4.06592936018717358e-03
 183, 1.25491603505222082e+00, 1.25491603505222127e+00, 3.53879620186367872e-16, 1.56729539135631635e+00,-2.39007862011603923e-03
 184, 1.25310853618055096e+00, 1.25310853618055118e+00, 1.77195030210087545e-16, 1.55029177224914716e+00,-6.38524366364801067e-03
 185, 1.25094090740281172e+00, 1.25094090740281216e+00, 3.55004147056054971e-16, 1.54741000334934653e+00,-5.58903312928498940e-03
 186, 1.24707453167044169e+00, 1.24707453167044169e+00, 0.00000000000000000e+00, 1.54563610256186434e+00,-3.07791592487137221e-03
 187, 1.24133566411741203e+00, 1.24133566411741203e+00, 0.00000000000000000e+00, 1.54433382094934823e+00, 1.10898283249370871e-03
 188, 1.24008926918342488e+00, 1.24008926918342466e+00,-1.79055339355725127e-16, 1.53539596648700205e+00,-7.88903755820684801e-04
 189, 1.23499184853120525e+00, 1.23499184853120525e+00, 0.00000000000000000e+00, 1.52185420613289191e+00,-1.09903336145387158e-03
 190, 1.23418990457508837e+00, 1.23418990457508815e+00,-1.79911214718190128e-16, 1.51732433737938210e+00,-1.93868578286670706e-03
 191, 1.22597955088209343e+00, 1.22597955088209298e+00,-3.62232151042437875e-16, 1.50213814710655069e+00,-2.95351933629963264e-04
 192, 1.22052245367327394e+00, 1.22052245367327417e+00, 1.81925866465436800e-16, 1.49331920165932619e+00, 1.22238598310924833e-03
 193, 1.21767824657712920e+00, 1.21767824657712920e+00, 0.00000000000000000e+00, 1.46973005390208145e+00,-4.39690065887715665e-03
 194, 1.21520385916775564e+00, 1.21520385916775631e+00, 5.48166309504071394e-16, 1.46947153920277795e+00,-2.45740416048135048e-03
 195, 1.21246214407303698e+00, 1.21246214407303676e+00,-1.83135288809194903e-16, 1.45674690808956009e+00,-4.53988310969989689e-03
 196, 1.21123702971172231e+00, 1.21123702971172231e+00, 0.00000000000000000e+00, 1.44121048261042528e+00,-8.86099718229326482e-03
 197, 1.21006700656109589e+00, 1.21006700656109611e+00, 1.83497776338900905e-16, 1.42901964908886114e+00,-1.21075178130712164e-02
 198, 1.20796069053278199e+00, 1.20796069053278177e+00,-1.83817740647749495e-16, 1.42561532472676844e+00,-1.15644065744613737e-02
 199, 1.20171309631382428e+00, 1.20171309631382472e+00, 3.69546783847390028e-16, 1.42262916156522468e+00,-7.46676227283372108e-03
 200, 1.19777125968385523e+00, 1.19777125968385523e+00, 0.00000000000000000e+00, 1.41665860379987119e+00,-6.29216579165010780e-03
 201, 1.19610775560820271e+00, 1.19610775560820271e+00, 0.00000000000000000e+00, 1.41129395010841407e+00,-6.79606041013534418e-03
 202, 1.19530035424776648e+00, 1.19530035424776648e+00, 0.00000000000000000e+00, 1.41063652167110098e+00,-6.35668832930494348e-03
 203, 1.18923915044120876e+00, 1.18923915044120831e+00,-3.73422965166682524e-16, 1.40824391791229564e+00,-2.13970088910544643e-03
 204, 1.18782291060949752e+00, 1.18782291060949818e+00, 5.60802295380282165e-16, 1.39308036162935234e+00,-6.34324942202419560e-03
