"IDX","GSVD","GESV","RESV","GEEV","REEV"
  80, 1.84158609790082606e+00, 1.84158609790082561e+00,-2.41144962136860089e-16, 3.18141842979849310e+00,-3.14582002582614240e-02
  81, 1.82939557014026355e+00, 1.82939557014026355e+00, 0.00000000000000000e+00, 3.18056906047445276e+00,-2.51342964755967385e-02
  82, 1.81843255164152051e+00, 1.81843255164152007e+00,-2.44215387284602912e-16, 3.17671977516642423e+00,-1.98506500946282970e-02
  83, 1.80483920856119173e+00, 1.80483920856119195e+00, 1.23027361036800665e-16, 3.14931464094181379e+00,-1.67374257123349245e-02
  84, 1.79290773803341885e+00, 1.79290773803341841e+00,-2.47692170896183074e-16, 3.10609547408754549e+00,-1.70091873502889854e-02
  85, 1.78896737118588534e+00, 1.78896737118588445e+00,-4.96475471831195138e-16, 3.02807764110552835e+00,-2.72951447824283539e-02
  86, 1.78264329730026394e+00, 1.78264329730026394e+00, 0.00000000000000000e+00, 3.02547979542496215e+00,-2.42632153360945869e-02
  87, 1.76075140899370397e+00, 1.76075140899370419e+00, 1.26107867238302058e-16, 3.02037210182188565e+00,-1.29658464037833150e-02
  88, 1.75449377847175469e+00, 1.75449377847175469e+00, 0.00000000000000000e+00, 2.95050583476127004e+00,-2.09690836816645424e-02
  89, 1.75137333775757020e+00, 1.75137333775756998e+00,-1.26783136489524039e-16, 2.93708659741374234e+00,-2.14576144446426222e-02
  90, 1.74290346615610492e+00, 1.74290346615610448e+00,-2.54798512065319007e-16, 2.93416290583242745e+00,-1.71917858390022928e-02
  91, 1.73327735553404350e+00, 1.73327735553404350e+00, 0.00000000000000000e+00, 2.86048931424841291e+00,-2.42195747081108587e-02
  92, 1.72882776364472690e+00, 1.72882776364472668e+00,-1.28436510330511643e-16, 2.85455191885107551e+00,-2.27239744326076551e-02
  93, 1.72060913404455929e+00, 1.72060913404455884e+00,-2.58099995555737800e-16, 2.85259945874250054e+00,-1.83918090655636523e-02
  94, 1.71571557096272076e+00, 1.71571557096272076e+00, 0.00000000000000000e+00, 2.82661988141321929e+00,-2.00849858512854189e-02
  95, 1.70514926488783103e+00, 1.70514926488783103e+00, 0.00000000000000000e+00, 2.82585675036943007e+00,-1.41458495420369771e-02
  96, 1.68591211178370348e+00, 1.68591211178370326e+00,-1.31705919527505500e-16, 2.78681234963667634e+00,-9.80909603846904250e-03
  97, 1.68236865645824940e+00, 1.68236865645824896e+00,-2.63966644971243484e-16, 2.77812005840000786e+00,-9.27222978628918300e-03
  98, 1.67795897187620846e+00, 1.67795897187620779e+00,-3.96990525954431973e-16, 2.74368263412114466e+00,-1.28444316648879662e-02
  99, 1.67162458792032997e+00, 1.67162458792032975e+00,-1.32831621722720201e-16, 2.70757316323658515e+00,-1.56459106078821651e-02
 100, 1.66632126652957835e+00, 1.66632126652957813e+00,-1.33254378603401125e-16, 2.70574936880585382e+00,-1.28456904268616121e-02
 101, 1.65665030171460947e+00, 1.65665030171460903e+00,-2.68064545299896186e-16, 2.70336444395631625e+00,-7.52070622321842260e-03
 102, 1.64926366206560271e+00, 1.64926366206560249e+00,-1.34632569692910051e-16, 2.66508726984562250e+00,-1.01585706155985822e-02
 103, 1.64617280395458332e+00, 1.64617280395458332e+00, 0.00000000000000000e+00, 2.61917521824585897e+00,-1.68792694502279532e-02
 104, 1.63919248161468345e+00, 1.63919248161468323e+00,-1.35459750709878007e-16, 2.58543591380672266e+00,-1.90724432019014706e-02
 105, 1.63528204388171150e+00, 1.63528204388171083e+00,-4.07351023798851708e-16, 2.55397195692493906e+00,-2.27281389872405980e-02
 106, 1.62566950087303197e+00, 1.62566950087303153e+00,-2.73173120127783506e-16, 2.55215719489260628e+00,-1.72988774524339298e-02
 107, 1.61913837630773849e+00, 1.61913837630773894e+00, 2.74275019571062057e-16, 2.54078660077936203e+00,-1.55353440540888424e-02
 108, 1.61851587628948335e+00, 1.61851587628948335e+00, 0.00000000000000000e+00, 2.51588434246477233e+00,-1.99948175462974177e-02
 109, 1.60755280205340512e+00, 1.60755280205340489e+00,-1.38125854803277983e-16, 2.51384522613373385e+00,-1.37113829557816489e-02
 110, 1.60503791840817867e+00, 1.60503791840817933e+00, 4.15026839637372868e-16, 2.48029708726010867e+00,-1.87796317989887662e-02
 111, 1.59707299759430099e+00, 1.59707299759430188e+00, 5.56128881421202369e-16, 2.47695380350288419e+00,-1.45509243215107347e-02
 112, 1.58256415752293522e+00, 1.58256415752293500e+00,-1.40306858252483416e-16, 2.44191444268330971e+00,-1.25755055372940041e-02
 113, 1.57290949950728542e+00, 1.57290949950728542e+00, 0.00000000000000000e+00, 2.43879325869022789e+00,-7.14973148842277293e-03
 114, 1.57139136659068224e+00, 1.57139136659068246e+00, 1.41304457721937919e-16, 2.41557209529053685e+00,-1.09331656144033372e-02
 115, 1.56888728538621103e+00, 1.56888728538621081e+00,-1.41529991984332300e-16, 2.40061706074293735e+00,-1.24258794025050927e-02
 116, 1.55994845464267851e+00, 1.55994845464267917e+00, 4.27022965273348348e-16, 2.39511585029727314e+00,-7.90556346415890839e-03
 117, 1.55473898175135949e+00, 1.55473898175135949e+00, 0.00000000000000000e+00, 2.35832866192299528e+00,-1.22553708085707942e-02
 118, 1.54789478104725675e+00, 1.54789478104725653e+00,-1.43449417650211946e-16, 2.31768526233663552e+00,-1.64741167661100995e-02
 119, 1.54266792904996497e+00, 1.54266792904996519e+00, 1.43935451527649913e-16, 2.30919208255688435e+00,-1.49515795509988266e-02
 120, 1.53713792006308969e+00, 1.53713792006308902e+00,-4.33359821575251612e-16, 2.30573584499255935e+00,-1.21478732948897758e-02
 121, 1.53345692589236804e+00, 1.53345692589236826e+00, 1.44800027425495758e-16, 2.28600020355713962e+00,-1.40235294586889479e-02
 122, 1.52017706639447203e+00, 1.52017706639447248e+00, 2.92129923327514225e-16, 2.26913637085966746e+00,-9.08564010703425813e-03
 123, 1.51626052527411259e+00, 1.51626052527411170e+00,-5.85769005322854113e-16, 2.22587934551731337e+00,-1.60410481451428984e-02
 124, 1.50856854812180474e+00, 1.50856854812180496e+00, 1.47188939608664702e-16, 2.21656185138682504e+00,-1.30960702859903568e-02
 125, 1.50551442297972637e+00, 1.50551442297972571e+00,-4.42462592591226371e-16, 2.20543537960844693e+00,-1.35791391115376342e-02
 126, 1.49943424309771856e+00, 1.49943424309771856e+00, 0.00000000000000000e+00, 2.17295260810112545e+00,-1.68999855309658016e-02
 127, 1.49671795448097078e+00, 1.49671795448097100e+00, 1.48354340415480314e-16, 2.17100723275360386e+00,-1.55567926040301365e-02
 128, 1.49342053696463828e+00, 1.49342053696463783e+00,-2.97363802665168460e-16, 2.15553887145289513e+00,-1.69042690097413893e-02
 129, 1.48783687490872341e+00, 1.48783687490872341e+00, 0.00000000000000000e+00, 2.15156500783576954e+00,-1.41248541681291714e-02
 130, 1.48393767948709621e+00, 1.48393767948709598e+00,-1.49632028348911622e-16, 2.14073340565005443e+00,-1.40256188147011685e-02
 131, 1.47672516867215431e+00, 1.47672516867215409e+00,-1.50362849930085481e-16, 2.08153151435969175e+00,-2.30061759869132064e-02
 132, 1.46561481805315141e+00, 1.46561481805315164e+00, 1.51502701930909875e-16, 2.06118511441611796e+00,-2.04228378667495951e-02
 133, 1.46174327155257222e+00, 1.46174327155257266e+00, 3.03807938433935017e-16, 2.06017854526596134e+00,-1.80681962303805221e-02
 134, 1.46093358938643991e+00, 1.46093358938643947e+00,-3.03976315608275083e-16, 2.05815234613812015e+00,-1.80072422537251737e-02
 135, 1.45262407277547534e+00, 1.45262407277547512e+00,-1.52857583105296373e-16, 2.04769538573743359e+00,-1.49019965884462875e-02
 136, 1.45115305204723311e+00, 1.45115305204723288e+00,-1.53012533455226507e-16, 2.03948795789332271e+00,-1.58815971524323236e-02
 137, 1.44694654539106748e+00, 1.44694654539106793e+00, 3.06914731069099892e-16, 2.03940428511253824e+00,-1.30408527477708974e-02
 138, 1.43749219971967523e+00, 1.43749219971967501e+00,-1.54466650301359643e-16, 1.99765322519390698e+00,-1.67712847949419866e-02
 139, 1.43471581967879924e+00, 1.43471581967879969e+00, 3.09531130666339380e-16, 1.97656574850060474e+00,-2.00819765671375805e-02
 140, 1.42940596727250879e+00, 1.42940596727250879e+00, 0.00000000000000000e+00, 1.94816394945954374e+00,-2.35339225092772759e-02
 141, 1.42781825094852266e+00, 1.42781825094852222e+00,-3.11026427596822636e-16, 1.94411072188288792e+00,-2.34655502759100935e-02
 142, 1.41835374327368413e+00, 1.41835374327368413e+00, 0.00000000000000000e+00, 1.92574719489235724e+00,-2.16030779656450355e-02
 143, 1.41195634920952462e+00, 1.41195634920952440e+00,-1.57260247492312112e-16, 1.90909741792746046e+00,-2.14280239172641631e-02
 144, 1.40750477006442920e+00, 1.40750477006442876e+00,-3.15515243212805752e-16, 1.90729665800948478e+00,-1.87961388401494706e-02
 145, 1.40401379664891368e+00, 1.40401379664891324e+00,-3.16299747844366183e-16, 1.90696959126462451e+00,-1.64407922600428982e-02
 146, 1.40089374887761586e+00, 1.40089374887761542e+00,-3.17004205497999479e-16, 1.90289843671607550e+00,-1.53030169818208421e-02
 147, 1.39241279950276997e+00, 1.39241279950276997e+00, 0.00000000000000000e+00, 1.89577189628131682e+00,-1.11622594282300515e-02
 148, 1.38996232532118880e+00, 1.38996232532118880e+00, 0.00000000000000000e+00, 1.86381437136407069e+00,-1.78036879081953642e-02
 149, 1.38821916244192956e+00, 1.38821916244193022e+00, 4.79847730673404312e-16, 1.85273994610984438e+00,-1.94963884238984927e-02
 150, 1.38745091249756669e+00, 1.38745091249756713e+00, 3.20075619144357627e-16, 1.83346224618044551e+00,-2.40706954294495197e-02
 151, 1.38283071944550184e+00, 1.38283071944550118e+00,-4.81717541711978609e-16, 1.82996743132812134e+00,-2.17436819683610368e-02
 152, 1.37687896432142498e+00, 1.37687896432142498e+00, 0.00000000000000000e+00, 1.82640276553775305e+00,-1.84724070014299272e-02
 153, 1.37332250968004788e+00, 1.37332250968004832e+00, 3.23368478066761643e-16, 1.80838424851725987e+00,-2.07968107650766649e-02
 154, 1.36749546488356710e+00, 1.36749546488356732e+00, 1.62373192911419922e-16, 1.80301646891392342e+00,-1.80848697565429437e-02
 155, 1.36299408574988923e+00, 1.36299408574988923e+00, 0.00000000000000000e+00, 1.78244782531780221e+00,-2.04774426205160166e-02
 156, 1.35806644488006700e+00, 1.35806644488006678e+00,-1.63500545766477883e-16, 1.78153817459547503e+00,-1.71742021425275680e-02
 157, 1.35550260984358828e+00, 1.35550260984358784e+00,-3.27619590419900527e-16, 1.77380184276092523e+00,-1.74555818125088808e-02
 158, 1.34943784221929319e+00, 1.34943784221929297e+00,-1.64546004253041756e-16, 1.74628154364770749e+00,-2.07259479356361888e-02
 159, 1.34248694564301019e+00, 1.34248694564300997e+00,-1.65397962077522276e-16, 1.74509603332844088e+00,-1.59898133085017215e-02
 160, 1.34133251861628655e+00, 1.34133251861628677e+00, 1.65540312967355526e-16, 1.73364786064522081e+00,-1.83786616384473483e-02
 161, 1.33638036383910741e+00, 1.33638036383910763e+00, 1.66153747041859570e-16, 1.73281467063938388e+00,-1.49779046501578189e-02
 162, 1.33594271625416328e+00, 1.33594271625416328e+00, 0.00000000000000000e+00, 1.72913752932970710e+00,-1.57012536761862872e-02
 163, 1.32857128590644447e+00, 1.32857128590644402e+00,-3.34260731479736765e-16, 1.72542045023945390e+00,-1.13043835065249709e-02
 164, 1.32539995143466460e+00, 1.32539995143466416e+00,-3.35060529743767634e-16, 1.71093872769516531e+00,-1.31065238798829822e-02
 165, 1.31929964302211800e+00, 1.31929964302211755e+00,-3.36609815820754741e-16, 1.68132109711915190e+00,-1.71621203197645619e-02
 166, 1.31565197471608752e+00, 1.31565197471608730e+00,-1.68771536236205363e-16, 1.68107004934928828e+00,-1.45107677493198078e-02
 167, 1.31366593411357635e+00, 1.31366593411357679e+00, 3.38053380481180802e-16, 1.66689338451728486e+00,-1.71913424343766223e-02
 168, 1.31008108405267354e+00, 1.31008108405267376e+00, 1.69489207674189815e-16, 1.66220076767037295e+00,-1.58901849858800263e-02
 169, 1.30317180364453367e+00, 1.30317180364453367e+00, 0.00000000000000000e+00, 1.65783316995415486e+00,-1.19731708864001461e-02
 170, 1.30027507426854849e+00, 1.30027507426854849e+00, 0.00000000000000000e+00, 1.65164526907124221e+00,-1.16218146068450064e-02
 171, 1.29933035115127482e+00, 1.29933035115127460e+00,-1.70891570975994015e-16, 1.62688630451745109e+00,-1.83446941070548116e-02
 172, 1.29598054344153479e+00, 1.29598054344153502e+00, 1.71333285865065415e-16, 1.60409122473450827e+00,-2.27266631674961472e-02
 173, 1.29224035545022109e+00, 1.29224035545022109e+00, 0.00000000000000000e+00, 1.60230829138923259e+00,-2.04429368228985043e-02
 174, 1.28801655171763030e+00, 1.28801655171763052e+00, 1.72392664231623767e-16, 1.59585722723158496e+00,-1.92110293377272550e-02
 175, 1.28449463833660182e+00, 1.28449463833660116e+00,-5.18596025934156960e-16, 1.59280331626070137e+00,-1.74633032311211136e-02
 176, 1.28088670052075582e+00, 1.28088670052075559e+00,-1.73352260457351232e-16, 1.55537373953828473e+00,-2.63414884971590067e-02
 177, 1.27627678039430803e+00, 1.27627678039430847e+00, 3.47956819924954247e-16, 1.55355242960632389e+00,-2.33969210368341979e-02
 178, 1.27530387687543345e+00, 1.27530387687543323e+00,-1.74111134570572415e-16, 1.54948508988762423e+00,-2.39321213433436320e-02
 179, 1.26949338486855412e+00, 1.26949338486855456e+00, 3.49816088168151030e-16, 1.54867149155260364e+00,-1.97221045606675614e-02
 180, 1.26654146500212073e+00, 1.26654146500212095e+00, 1.75315701112603930e-16, 1.54765825555330272e+00,-1.77588563106369891e-02
 181, 1.26379922189076566e+00, 1.26379922189076610e+00, 3.51392216546598503e-16, 1.53981129192035326e+00,-1.81262117243634442e-02
 182, 1.26039572366782693e+00, 1.26039572366782648e+00,-3.52341095348797645e-16, 1.52633419943985760e+00,-1.97927811205228500e-02
 183, 1.25491603517658112e+00, 1.25491603517658201e+00, 7.07759240302597863e-16, 1.52135086251335228e+00,-1.71210730887117466e-02
 184, 1.25310853623974450e+00, 1.25310853623974494e+00, 3.54390060403434639e-16, 1.51959400047148785e+00,-1.62718556325933989e-02
 185, 1.25094090734708208e+00, 1.25094090734708208e+00, 0.00000000000000000e+00, 1.50921275523753384e+00,-1.79390581788617249e-02
 186, 1.24707453163195314e+00, 1.24707453163195336e+00, 1.78052393255484213e-16, 1.49691104375547579e+00,-1.89173707300978937e-02
 187, 1.24133566413596386e+00, 1.24133566413596341e+00,-3.57751108487785618e-16, 1.46873128099126804e+00,-2.37030349887633228e-02
 188, 1.24008926809916531e+00, 1.24008926809916553e+00, 1.79055339512280361e-16, 1.45543944640551071e+00,-2.71539462038601266e-02
 189, 1.23499184822891128e+00, 1.23499184822891150e+00, 1.79794389123671644e-16, 1.45326385125027802e+00,-2.38689119341825038e-02
 190, 1.23418990467726020e+00, 1.23418990467726020e+00, 0.00000000000000000e+00, 1.45028630864709807e+00,-2.42357917186563215e-02
 191, 1.22597955088668065e+00, 1.22597955088667998e+00,-5.43348226561623779e-16, 1.44002018513172958e+00,-2.11839915484857475e-02
 192, 1.22052245368919010e+00, 1.22052245368918988e+00,-1.81925866463064405e-16, 1.43891277237337056e+00,-1.71857147545915207e-02
 193, 1.21767824651225154e+00, 1.21767824651225109e+00,-3.64701604156968456e-16, 1.43773931650620490e+00,-1.52918622047405135e-02
 194, 1.21520385916936857e+00, 1.21520385916936857e+00, 0.00000000000000000e+00, 1.43563637204826366e+00,-1.40086923278209243e-02
 195, 1.21246214407122799e+00, 1.21246214407122799e+00, 0.00000000000000000e+00, 1.40994661727241066e+00,-2.06607801208354631e-02
 196, 1.21123702979961623e+00, 1.21123702979961645e+00, 1.83320522294274446e-16, 1.40734128593303898e+00,-2.05763771300924259e-02
 197, 1.21006700655320332e+00, 1.21006700655320332e+00, 0.00000000000000000e+00, 1.38739120352562195e+00,-2.66028987458111780e-02
 198, 1.20796069060735367e+00, 1.20796069060735367e+00, 0.00000000000000000e+00, 1.37729252095098564e+00,-2.84608794137395682e-02
 199, 1.20171309628905720e+00, 1.20171309628905743e+00, 1.84773391927503159e-16, 1.37578469536782566e+00,-2.39446577695539152e-02
 200, 1.19777125968640119e+00, 1.19777125968640141e+00, 1.85381476746375363e-16, 1.37040707086319147e+00,-2.26482220672469281e-02
 201, 1.19610775578953121e+00, 1.19610775578953121e+00, 0.00000000000000000e+00, 1.36916739627991024e+00,-2.17317288756386356e-02
 202, 1.19530035424433523e+00, 1.19530035424433567e+00, 3.71529388637062930e-16, 1.36839794915820212e+00,-2.13460369781590726e-02
 203, 1.18923915019466953e+00, 1.18923915019466975e+00, 1.86711482622048116e-16, 1.36623462700361631e+00,-1.71359591370066276e-02
 204, 1.18782291062605982e+00, 1.18782291062605982e+00, 0.00000000000000000e+00, 1.36348279640672976e+00,-1.69555997062389267e-02
