"IDX","GSVD","GESV","RESV","GEEV","REEV"
  92, 1.72882780932800406e+00, 1.72882780932800384e+00,-1.28436506936650978e-16, 2.98884556889792652e+00,-4.25046030323068619e-09
  93, 1.72060908289357095e+00, 1.72060908289357095e+00, 0.00000000000000000e+00, 2.96049561285892215e+00,-5.53443339374930128e-10
  94, 1.71571559581381061e+00, 1.71571559581381039e+00,-1.29418072241576558e-16, 2.94367998971748612e+00,-2.71789953577869824e-09
  95, 1.70514919359922201e+00, 1.70514919359922246e+00, 2.60440090237899307e-16, 2.90753376734737756e+00,-8.74400772303395881e-10
  96, 1.68591185902748797e+00, 1.68591185902748819e+00, 1.31705939273193629e-16, 2.84229877709677403e+00,-3.39738145972935017e-09
  97, 1.68236866499518767e+00, 1.68236866499518767e+00, 0.00000000000000000e+00, 2.83036432627503176e+00, 2.32715936421413021e-10
  98, 1.67795895376147564e+00, 1.67795895376147586e+00, 1.32330176746740182e-16, 2.81554624156970545e+00,-1.58736523704034391e-09
  99, 1.67162433957123313e+00, 1.67162433957123291e+00,-1.32831641457185958e-16, 2.79432791778256728e+00,-2.65974402903761735e-09
 100, 1.66632130978258508e+00, 1.66632130978258552e+00, 2.66508750288985739e-16, 2.77662669211610291e+00,-2.75864359820718248e-09
 101, 1.65665028138917703e+00, 1.65665028138917747e+00, 2.68064548588778498e-16, 2.74449014383485812e+00,-2.00255433463388148e-09
 102, 1.64926380175044796e+00, 1.64926380175044796e+00, 0.00000000000000000e+00, 2.72007107309622542e+00,-2.69627429209611792e-09
 103, 1.64617279530277760e+00, 1.64617279530277760e+00, 0.00000000000000000e+00, 2.70988486924767491e+00,-5.06900800388056442e-10
 104, 1.63919228179009258e+00, 1.63919228179009258e+00, 0.00000000000000000e+00, 2.68695133239617157e+00,-7.97193205965170387e-10
 105, 1.63528205987474906e+00, 1.63528205987474884e+00,-1.35783673271654641e-16, 2.67414742082287660e+00, 1.02362984746239634e-09
 106, 1.62567004731227072e+00, 1.62567004731227072e+00, 0.00000000000000000e+00, 2.64280310548040465e+00, 5.20682780653158244e-10
 107, 1.61913863505411948e+00, 1.61913863505411948e+00, 0.00000000000000000e+00, 2.62160991791215370e+00,-3.07590270270442947e-10
 108, 1.61851587290306398e+00, 1.61851587290306465e+00, 4.11570764258417598e-16, 2.61959363044690985e+00,-7.48698764333240368e-11
 109, 1.60755339794355945e+00, 1.60755339794355923e+00,-1.38125803602591872e-16, 2.58422792417135616e+00,-5.93703018349708614e-10
 110, 1.60503810224881405e+00, 1.60503810224881471e+00, 4.15026792100309547e-16, 2.57614730519712376e+00,-8.68224942040913868e-10
 111, 1.59707305252650889e+00, 1.59707305252650844e+00,-2.78064431146421487e-16, 2.55064232405422731e+00,-2.16653537864806760e-09
 112, 1.58256405266541123e+00, 1.58256405266541167e+00, 2.80613735097869572e-16, 2.50450898317639803e+00, 4.76665800259505918e-10
 113, 1.57290966406187893e+00, 1.57290966406187915e+00, 1.41168059424101790e-16, 2.47404480767646051e+00,-7.32159803360680510e-10
 114, 1.57139131779551722e+00, 1.57139131779551700e+00,-1.41304462109752879e-16, 2.46927067087773899e+00,-5.59961534819199791e-10
 115, 1.56888751945873506e+00, 1.56888751945873528e+00, 1.41529970868553100e-16, 2.46140804877367803e+00, 1.22481215745360217e-11
 116, 1.55994841318917765e+00, 1.55994841318917699e+00,-4.27022976620901066e-16, 2.43343904697290592e+00,-9.94174768000413535e-10
 117, 1.55473887749380935e+00, 1.55473887749380935e+00, 0.00000000000000000e+00, 2.41721298623628078e+00, 1.87107436384326801e-09
 118, 1.54789471637632281e+00, 1.54789471637632259e+00,-1.43449423643518671e-16, 2.39597805661917462e+00, 7.58236867498020444e-10
 119, 1.54266782303229788e+00, 1.54266782303229744e+00,-2.87870922838821015e-16, 2.37982401162133739e+00,-1.25612595674463668e-10
 120, 1.53713794830559647e+00, 1.53713794830559602e+00,-2.88906542408628244e-16, 2.36279306995858329e+00,-4.57626885771108132e-10
 121, 1.53345692848396120e+00, 1.53345692848396165e+00, 2.89600054361557800e-16, 2.35149015398114836e+00, 5.24281136390699066e-10
 122, 1.52017699211015289e+00, 1.52017699211015245e+00,-2.92129937602610196e-16, 2.31093808093256570e+00,-1.38655946458383852e-09
 123, 1.51626025797949682e+00, 1.51626025797949660e+00,-1.46442277146351112e-16, 2.29904516495145073e+00,-1.08231877808776594e-09
 124, 1.50856845164741227e+00, 1.50856845164741182e+00,-2.94377898043075775e-16, 2.27577877082330637e+00,-5.45431853916573511e-10
 125, 1.50551466254206279e+00, 1.50551466254206257e+00,-1.47487507395051739e-16, 2.26657439137831496e+00,-1.70981068274133590e-09
 126, 1.49943374015835795e+00, 1.49943374015835773e+00,-1.48085639917360249e-16, 2.24830153052121196e+00,-2.35824020448436579e-09
 127, 1.49671785966019399e+00, 1.49671785966019399e+00, 0.00000000000000000e+00, 2.24016434975826639e+00,-3.72188266216702640e-10
 128, 1.49342078419198221e+00, 1.49342078419198176e+00,-2.97363753438276821e-16, 2.23030563790278125e+00,-1.68993396976188510e-10
 129, 1.48783683803736166e+00, 1.48783683803736144e+00,-1.49239889246145589e-16, 2.21365845474009193e+00,-4.24844769883469058e-10
 130, 1.48393768598103470e+00, 1.48393768598103493e+00, 1.49632027694098958e-16, 2.20207104885939176e+00,-1.59289960091333456e-09
 131, 1.47672523699013913e+00, 1.47672523699013958e+00, 3.00725685947647979e-16, 2.18071741670192631e+00,-2.03182131261754348e-09
 132, 1.46561490975972997e+00, 1.46561490975972997e+00, 0.00000000000000000e+00, 2.14802706472052263e+00, 2.35216127006526520e-10
 133, 1.46174318755007659e+00, 1.46174318755007637e+00,-1.51903977946484853e-16, 2.13669314392642962e+00,-5.66910786177332050e-10
 134, 1.46093364475148513e+00, 1.46093364475148491e+00,-1.51988152044237864e-16, 2.13432711128637553e+00,-7.21652036166726801e-10
 135, 1.45262458868065969e+00, 1.45262458868065969e+00, 0.00000000000000000e+00, 2.11011819878509543e+00, 7.45323103690705318e-10
 136, 1.45115305784098503e+00, 1.45115305784098414e+00,-6.12050131377286025e-16, 2.10584518401642651e+00,-3.14952275884907947e-09
 137, 1.44694661578469885e+00, 1.44694661578469819e+00,-4.60372074206649625e-16, 2.09365450675658327e+00,-5.19237927873353508e-10
 138, 1.43749221405904293e+00, 1.43749221405904248e+00,-3.08933297521027331e-16, 2.06638386506112814e+00,-1.01443191626328671e-10
 139, 1.43471692751354585e+00, 1.43471692751354585e+00, 0.00000000000000000e+00, 2.05841265656208661e+00,-1.34371077991174272e-09
 140, 1.42940606082226140e+00, 1.42940606082226052e+00,-6.21361867732114799e-16, 2.04320168625334420e+00,-1.13075051544457469e-10
 141, 1.42781810048144764e+00, 1.42781810048144786e+00, 1.55513230186786279e-16, 2.03866453062418973e+00, 6.28288859964099419e-10
 142, 1.41835334555153136e+00, 1.41835334555153114e+00,-1.56550979078269480e-16, 2.01172621455186107e+00, 4.26161205120056999e-10
 143, 1.41195627822373226e+00, 1.41195627822373182e+00,-3.14520510797073159e-16, 1.99362053032397513e+00,-3.23892758684655492e-10
 144, 1.40750495373878048e+00, 1.40750495373878048e+00, 0.00000000000000000e+00, 1.98107019325966327e+00,-3.88563546444722776e-10
 145, 1.40401395077993230e+00, 1.40401395077993207e+00,-1.58149856560673865e-16, 1.97125517083090296e+00,-7.99939863719201250e-10
 146, 1.40089374769747099e+00, 1.40089374769747077e+00,-1.58502102882525529e-16, 1.96250329164479576e+00,-1.76577986078180039e-10
 147, 1.39241282630888730e+00, 1.39241282630888752e+00, 1.59467509009985104e-16, 1.93881347555460515e+00,-8.54878108138240210e-10
 148, 1.38996232435836475e+00, 1.38996232435836453e+00,-1.59748650041670498e-16, 1.93199526459301807e+00, 3.77151566811875008e-10
 149, 1.38821928944118556e+00, 1.38821928944118533e+00,-1.59949228925073680e-16, 1.92715278995443406e+00,-1.45866899343558970e-09
 150, 1.38745110684407225e+00, 1.38745110684407247e+00, 1.60037787154964330e-16, 1.92502056567415614e+00,-2.13210320010148946e-09
 151, 1.38283071257934798e+00, 1.38283071257934820e+00, 1.60572514701281777e-16, 1.91222077772030241e+00,-5.05277659853176684e-10
 152, 1.37687902992838018e+00, 1.37687902992838018e+00, 0.00000000000000000e+00, 1.89579586587446292e+00, 7.43209150006533916e-10
 153, 1.37332236577963673e+00, 1.37332236577963673e+00, 0.00000000000000000e+00, 1.88601431728336677e+00,-8.13146419045773556e-10
 154, 1.36749547892400924e+00, 1.36749547892400947e+00, 1.62373191244290885e-16, 1.87004388558364876e+00, 1.88777212961369408e-10
 155, 1.36299408060474003e+00, 1.36299408060474025e+00, 1.62909441856499807e-16, 1.85775286957191943e+00, 1.56327544136547905e-09
 156, 1.35806653592044380e+00, 1.35806653592044313e+00,-4.90501604417794424e-16, 1.84434471176943005e+00,-1.14336652453327892e-09
 157, 1.35550260767696007e+00, 1.35550260767696051e+00, 3.27619590943565950e-16, 1.83738731837636227e+00,-2.83738885770365525e-10
 158, 1.34943784648188836e+00, 1.34943784648188814e+00,-1.64546003733274948e-16, 1.82098250087391378e+00,-1.76762466284215681e-10
 159, 1.34248694208975428e+00, 1.34248694208975383e+00,-3.30795925030585711e-16, 1.80227118885388826e+00,-2.29602235752465188e-10
 160, 1.34133238578102842e+00, 1.34133238578102820e+00,-1.65540329361196782e-16, 1.79917256977298545e+00, 1.74513495534706007e-10
 161, 1.33638049801662251e+00, 1.33638049801662273e+00, 1.66153730359412515e-16, 1.78591283425749259e+00,-3.42027725567257520e-10
 162, 1.33594277596372835e+00, 1.33594277596372812e+00,-1.66208170679205764e-16, 1.78474310046085383e+00,-5.28979890161124032e-11
 163, 1.32857151493812520e+00, 1.32857151493812498e+00,-1.67130336928360582e-16, 1.76510226966457728e+00,-1.81408112278435033e-10
 164, 1.32539996842670926e+00, 1.32539996842670971e+00, 3.35060525448186208e-16, 1.75668507469919466e+00,-4.57204103727232588e-10
 165, 1.31929955922628461e+00, 1.31929955922628506e+00, 3.36609837200660346e-16, 1.74055132367289023e+00,-9.48486431840266413e-10
 166, 1.31565197327515482e+00, 1.31565197327515482e+00, 0.00000000000000000e+00, 1.73094011030693751e+00,-1.29290180081250790e-09
 167, 1.31366594308719353e+00, 1.31366594308719331e+00,-1.69026689085973567e-16, 1.72571820488863881e+00,-1.48880818574997811e-09
 168, 1.31008110495526076e+00, 1.31008110495526076e+00, 0.00000000000000000e+00, 1.71631249833391797e+00,-9.40061608193144276e-10
 169, 1.30317188082947277e+00, 1.30317188082947344e+00, 5.11163434827259910e-16, 1.69825695359312845e+00, 7.67994165950370757e-10
 170, 1.30027490540704305e+00, 1.30027490540704260e+00,-3.41534861592244007e-16, 1.69071482990595867e+00, 8.12271601709944005e-11
 171, 1.29933044185099789e+00, 1.29933044185099766e+00,-1.70891559046912957e-16, 1.68825959419167115e+00,-8.67472707205970080e-10
 172, 1.29598055155581027e+00, 1.29598055155581027e+00, 0.00000000000000000e+00, 1.67956558931630284e+00,-2.06779466006463647e-10
 173, 1.29224049809368724e+00, 1.29224049809368680e+00,-3.43658328697469916e-16, 1.66988550530513935e+00, 1.17289016035580557e-10
 174, 1.28801641696093450e+00, 1.28801641696093494e+00, 3.44785364535871308e-16, 1.65898628460556141e+00,-1.73459012119866661e-09
 175, 1.28449451904937506e+00, 1.28449451904937439e+00,-5.18596074094644083e-16, 1.64992617073979519e+00, 3.85444472288943802e-10
 176, 1.28088672303835516e+00, 1.28088672303835516e+00, 0.00000000000000000e+00, 1.64067079862777221e+00, 4.18071760253291590e-10
 177, 1.27627685062499197e+00, 1.27627685062499174e+00,-1.73978400388831158e-16, 1.62888259610731345e+00,-1.02338087624168082e-09
 178, 1.27530399038133435e+00, 1.27530399038133369e+00,-5.22333357222469187e-16, 1.62640027306943158e+00, 1.59458810277692253e-09
 179, 1.26949304551099917e+00, 1.26949304551099962e+00, 3.49816181680071226e-16, 1.61161259385286271e+00, 3.88452811947213663e-10
 180, 1.26654135113074728e+00, 1.26654135113074728e+00, 0.00000000000000000e+00, 1.60412699884143328e+00, 1.47037435702072359e-09
 181, 1.26379921353938562e+00, 1.26379921353938562e+00, 0.00000000000000000e+00, 1.59718845644298724e+00, 1.34618354021338556e-09
 182, 1.26039574890788697e+00, 1.26039574890788741e+00, 3.52341088292989650e-16, 1.58859743623441130e+00,-2.40169779948760183e-09
 183, 1.25491597763379303e+00, 1.25491597763379303e+00, 0.00000000000000000e+00, 1.57481410191902738e+00,-2.85797260533441219e-09
 184, 1.25310850877155833e+00, 1.25310850877155811e+00,-1.77195034085839120e-16, 1.57028092827540311e+00,-2.06341280295014028e-09
 185, 1.25094093298138564e+00, 1.25094093298138564e+00, 0.00000000000000000e+00, 1.56485322118356640e+00, 1.07844837746932177e-09
 186, 1.24707454934135331e+00, 1.24707454934135309e+00,-1.78052390727005796e-16, 1.55519493917180851e+00, 2.42955686560671142e-09
 187, 1.24133565546631996e+00, 1.24133565546632041e+00, 3.57751110986364224e-16, 1.54091420732361506e+00,-7.16582127415090604e-10
 188, 1.24008976900870471e+00, 1.24008976900870471e+00, 0.00000000000000000e+00, 1.53782263412708686e+00,-3.48861995755242699e-10
 189, 1.23499198778653674e+00, 1.23499198778653674e+00, 0.00000000000000000e+00, 1.52520519727586601e+00,-4.13750072520251522e-09
 190, 1.23418985735638831e+00, 1.23418985735638809e+00,-1.79911221601388555e-16, 1.52322459045037673e+00,-4.44813108676533131e-09
 191, 1.22597954865197400e+00, 1.22597954865197400e+00, 0.00000000000000000e+00, 1.50302584756448443e+00,-2.04534521400672725e-09
 192, 1.22052244619632289e+00, 1.22052244619632289e+00, 0.00000000000000000e+00, 1.48967503703492810e+00,-1.55541566818995654e-09
 193, 1.21767827637527892e+00, 1.21767827637527959e+00, 5.47052392819231581e-16, 1.48274037534318226e+00,-3.17421984725132133e-09
 194, 1.21520385835063482e+00, 1.21520385835063505e+00, 1.82722103290888808e-16, 1.47672042971869200e+00, 4.18780091253064890e-09
 195, 1.21246214481988068e+00, 1.21246214481988068e+00, 0.00000000000000000e+00, 1.47006445369488103e+00, 3.65173008262147456e-10
 196, 1.21123698913104927e+00, 1.21123698913104882e+00,-3.66641056898910948e-16, 1.46709504222080955e+00,-5.51579810165783625e-10
 197, 1.21006701002047223e+00, 1.21006701002047179e+00,-3.66995551628623771e-16, 1.46426217124907021e+00, 8.56808505281590401e-10
 198, 1.20796065604381742e+00, 1.20796065604381742e+00, 0.00000000000000000e+00, 1.45916895049189566e+00, 1.35079830814021836e-09
 199, 1.20171310762244121e+00, 1.20171310762244099e+00,-1.84773390184901042e-16, 1.44411438498291966e+00,-2.78671321411288441e-09
 200, 1.19777125841404408e+00, 1.19777125841404453e+00, 3.70762953886601284e-16, 1.43465598863787180e+00, 4.02573525444671367e-10
 201, 1.19610767193110057e+00, 1.19610767193110079e+00, 1.85639311690512885e-16, 1.43067355437193111e+00,-2.96381593589284552e-09
 202, 1.19530035576572602e+00, 1.19530035576572602e+00, 0.00000000000000000e+00, 1.42874292818806081e+00,-4.30644661683678980e-09
 203, 1.18923926402926150e+00, 1.18923926402926150e+00, 0.00000000000000000e+00, 1.41429001687081657e+00,-3.61949911247405990e-09
 204, 1.18782290289308290e+00, 1.18782290289308290e+00, 0.00000000000000000e+00, 1.41092324535521674e+00,-1.16311553965088279e-09
