"IDX","GSVD","GESV","RESV","GEEV","REEV"
  61, 2.06956758926121998e+00, 2.06956758926121998e+00, 0.00000000000000000e+00, 4.28311000653452911e+00, 1.63799236083047342e-12
  62, 2.05144885555622469e+00, 2.05144885555622469e+00, 0.00000000000000000e+00, 4.20844240696237737e+00,-6.73260090582060988e-14
  63, 2.03792390711364924e+00, 2.03792390711364879e+00,-2.17912557137147820e-16, 4.15313385125186851e+00, 8.00683035499310140e-12
  64, 2.03182795170557018e+00, 2.03182795170556973e+00,-2.18566345382384554e-16, 4.12832482537094236e+00, 4.71008734732910916e-12
  65, 2.01214034619263948e+00, 2.01214034619263948e+00, 0.00000000000000000e+00, 4.04870877282777286e+00, 6.36471924484622985e-12
  66, 1.99760197586708910e+00, 1.99760197586708865e+00,-2.22311158686804479e-16, 3.99041365398457559e+00,-4.41410149086362584e-13
  67, 1.99172989818197399e+00, 1.99172989818197421e+00, 1.11483291548573344e-16, 3.96698798743840264e+00, 1.59347802295450619e-11
  68, 1.98222187156266139e+00, 1.98222187156266183e+00, 2.24036075991821284e-16, 3.92920354810394246e+00, 3.26071654973806310e-13
  69, 1.96789060757798562e+00, 1.96789060757798540e+00,-1.12833815086051166e-16, 3.87259344355366419e+00, 2.06593863788889529e-11
  70, 1.95756831957725597e+00, 1.95756831957725663e+00, 3.40286368610086598e-16, 3.83207372580328309e+00,-1.20543765438807955e-12
  71, 1.95495863708960993e+00, 1.95495863708961060e+00, 3.40740618311383834e-16, 3.82186327273806725e+00, 8.89889379333548363e-13
  72, 1.94721400109841269e+00, 1.94721400109841247e+00,-1.14031947592702789e-16, 3.79164236607528515e+00, 2.10462718860568058e-13
  73, 1.93104705472827343e+00, 1.93104705472827387e+00, 2.29973272149265397e-16, 3.72894272772840507e+00, 2.06044522301934215e-11
  74, 1.91043373168327180e+00, 1.91043373168327157e+00,-1.16227326414190315e-16, 3.64975704321320826e+00, 8.21108451814880215e-12
  75, 1.89307568997743036e+00, 1.89307568997743036e+00, 0.00000000000000000e+00, 3.58373556799023163e+00, 9.35837076409060498e-13
  76, 1.88289233948708112e+00, 1.88289233948708090e+00,-1.17927403637702674e-16, 3.54528356216187612e+00, 8.84873783768025512e-12
  77, 1.86856648508547729e+00, 1.86856648508547774e+00, 2.37663049934103802e-16, 3.49154070970266917e+00, 7.41755546510814916e-11
  78, 1.85174272409264806e+00, 1.85174272409264828e+00, 1.19911152902643603e-16, 3.42895111624670257e+00, 2.42663725871102070e-12
  79, 1.84397493253945832e+00, 1.84397493253945854e+00, 1.20416281700336989e-16, 3.40024355182820459e+00,-8.37481127942831997e-13
  80, 1.84158625219122718e+00, 1.84158625219122674e+00,-2.41144941933433346e-16, 3.39143992426566809e+00, 8.75424373346219698e-13
  81, 1.82939587620154009e+00, 1.82939587620154054e+00, 2.42751837165034906e-16, 3.34668927193560206e+00, 1.08168767226556895e-11
  82, 1.81843253654179904e+00, 1.81843253654179882e+00,-1.22107694656247328e-16, 3.30669689006026069e+00, 1.60914946197717659e-11
  83, 1.80483710759003113e+00, 1.80483710759003091e+00,-1.23027504250244369e-16, 3.25743698496718537e+00, 5.10151976470466388e-12
  84, 1.79291134680433184e+00, 1.79291134680433140e+00,-2.47691672341525981e-16, 3.21453109752335697e+00, 3.67610246989002636e-12
  85, 1.78896837066868009e+00, 1.78896837066868097e+00, 4.96475194454188230e-16, 3.20040783130354001e+00, 7.90337722679838095e-12
  86, 1.78264296042165515e+00, 1.78264296042165538e+00, 1.24559213401044859e-16, 3.17781592439021754e+00, 7.76236839814352243e-12
  87, 1.76074995602153717e+00, 1.76074995602153805e+00, 5.04431885210429731e-16, 3.10024040773610787e+00, 1.71378336456179489e-11
  88, 1.75449937319309379e+00, 1.75449937319309335e+00,-2.53114487605569398e-16, 3.07826805053538832e+00, 6.97340300638015784e-14
  89, 1.75137308962081262e+00, 1.75137308962081217e+00,-2.53566308904638795e-16, 3.06730769922501212e+00, 2.88626364665290615e-11
  90, 1.74290375051016166e+00, 1.74290375051016189e+00, 1.27399235247521329e-16, 3.03771348354754345e+00, 8.48597223811695558e-13
  91, 1.73327582287627924e+00, 1.73327582287627924e+00, 0.00000000000000000e+00, 3.00424507817515885e+00, 1.28417109779460910e-12
  92, 1.72882818609161593e+00, 1.72882818609161548e+00,-2.56872957892953373e-16, 2.98884689712704699e+00, 1.71002402619497044e-11
  93, 1.72060858818146545e+00, 1.72060858818146545e+00, 0.00000000000000000e+00, 2.96049391372405246e+00, 3.99765261543440663e-14
  94, 1.71571578986402051e+00, 1.71571578986402029e+00,-1.29418057604184845e-16, 2.94368067165493441e+00, 1.12469089625875161e-11
  95, 1.70514852110193948e+00, 1.70514852110193948e+00, 0.00000000000000000e+00, 2.90753147902721798e+00, 1.90653392956249878e-12
  96, 1.68590955685886179e+00, 1.68590955685886112e+00,-3.95118357366818238e-16, 2.84229103394259086e+00, 6.07733744855197068e-12
  97, 1.68236871253021758e+00, 1.68236871253021780e+00, 1.31983318086725945e-16, 2.83036448492834580e+00, 4.90465502583353714e-12
  98, 1.67795875957827079e+00, 1.67795875957826990e+00,-5.29320768243049825e-16, 2.81554559887948308e+00, 6.04393269250734375e-12
  99, 1.67162207351079029e+00, 1.67162207351079006e+00,-1.32831821524518780e-16, 2.79432035675597579e+00, 1.92286162454075812e-11
 100, 1.66632167084321758e+00, 1.66632167084321714e+00,-2.66508692541541394e-16, 2.77662791073918935e+00, 3.14355903826659130e-12
 101, 1.65665006876732801e+00, 1.65665006876732757e+00,-2.68064582993376700e-16, 2.74448945038779479e+00, 7.46990821956625248e-12
 102, 1.64926502862794355e+00, 1.64926502862794422e+00, 4.03897374413658623e-16, 2.72007513472110540e+00, 1.21272271235692970e-11
 103, 1.64617268692165819e+00, 1.64617268692165775e+00,-2.69770731453763297e-16, 2.70988451517844808e+00, 2.13595982140135862e-12
 104, 1.63919045596418789e+00, 1.63919045596418811e+00, 1.35459918105991226e-16, 2.68694535093579256e+00, 2.17912445509248278e-12
 105, 1.63528217735484538e+00, 1.63528217735484560e+00, 1.35783663516837255e-16, 2.67414779960183902e+00, 5.12967886614503196e-12
 106, 1.62567494543443924e+00, 1.62567494543443924e+00, 0.00000000000000000e+00, 2.64281902816825198e+00,-8.51648049526503937e-12
 107, 1.61914094514921292e+00, 1.61914094514921270e+00,-1.37137292210573214e-16, 2.62161740025622469e+00,-4.69523134590265419e-13
 108, 1.61851580633563574e+00, 1.61851580633563574e+00, 0.00000000000000000e+00, 2.61959341535397794e+00,-8.23640551751293242e-13
 109, 1.60755874292579937e+00, 1.60755874292580003e+00, 4.14376033041699484e-16, 2.58424511197150020e+00, 2.77139000570897886e-12
 110, 1.60503973757861407e+00, 1.60503973757861407e+00, 0.00000000000000000e+00, 2.57615255920039932e+00,-1.16976648002696884e-12
 111, 1.59707352056132224e+00, 1.59707352056132179e+00,-2.78064349657477831e-16, 2.55064383014672247e+00, 1.34449018559855924e-11
 112, 1.58256308245972788e+00, 1.58256308245972810e+00, 1.40306953565423998e-16, 2.50450590992415956e+00,-8.04068739625296643e-12
 113, 1.57291112531473476e+00, 1.57291112531473543e+00, 4.23503784831964083e-16, 2.47404940817116925e+00, 6.52857153513040253e-12
 114, 1.57139085248479149e+00, 1.57139085248479127e+00,-1.41304503951972916e-16, 2.46926921127016463e+00,-5.49777048934147607e-13
 115, 1.56888960224188456e+00, 1.56888960224188478e+00, 1.41529782980101259e-16, 2.46141458406213420e+00, 8.01072897411519502e-12
 116, 1.55994802087639917e+00, 1.55994802087639939e+00, 1.42341028004435526e-16, 2.43343782783397744e+00,-4.55579418727235492e-13
 117, 1.55473791676754503e+00, 1.55473791676754525e+00, 1.42818029026193789e-16, 2.41720998979242108e+00,-8.74245222903383479e-12
 118, 1.54789410923647930e+00, 1.54789410923647974e+00, 2.86898959819102814e-16, 2.39597617339923863e+00,-2.03572112783419882e-12
 119, 1.54266684806607279e+00, 1.54266684806607257e+00,-1.43935552386694631e-16, 2.37982100412862607e+00, 1.36866433232865365e-12
 120, 1.53713817143447606e+00, 1.53713817143447651e+00, 2.88906500471348751e-16, 2.36279375812254955e+00, 8.80839094233066148e-12
 121, 1.53345693824011109e+00, 1.53345693824011065e+00,-2.89600052519066194e-16, 2.35149018146179012e+00, 5.32731188876603930e-12
 122, 1.52017630451755648e+00, 1.52017630451755692e+00, 2.92130069736219758e-16, 2.31093599681752560e+00, 1.88451210853081708e-13
 123, 1.51625783037256312e+00, 1.51625783037256268e+00,-2.92885023215968789e-16, 2.29903780824720627e+00, 1.76364813973594795e-11
 124, 1.50856756382329982e+00, 1.50856756382329960e+00,-1.47189035645366453e-16, 2.27577609466160080e+00, 9.19137722848785388e-12
 125, 1.50551679493962487e+00, 1.50551679493962509e+00, 1.47487298495355459e-16, 2.26658081995350402e+00, 2.38737446662777138e-11
 126, 1.49942918583219442e+00, 1.49942918583219531e+00, 5.92344358834911941e-16, 2.24828788351645903e+00, 4.24904649323796488e-11
 127, 1.49671698905597306e+00, 1.49671698905597328e+00, 1.48354436108246418e-16, 2.24016174541740209e+00, 1.97807865826365918e-11
 128, 1.49342299586947780e+00, 1.49342299586947802e+00, 1.48681656529438874e-16, 2.23031224464129263e+00, 1.11030032182964604e-11
 129, 1.48783648990993811e+00, 1.48783648990993767e+00,-2.98479848331280190e-16, 2.21365742064647453e+00,-1.37895857221974902e-11
 130, 1.48393772725712325e+00, 1.48393772725712392e+00, 4.48896070596143221e-16, 2.20207117850786771e+00, 2.97064409558167025e-11
 131, 1.47672583866062967e+00, 1.47672583866062923e+00,-3.00725563421335887e-16, 2.18071920268670949e+00, 2.72317098709029291e-11
 132, 1.46561572003249396e+00, 1.46561572003249330e+00,-4.54507826076214005e-16, 2.14802943879792307e+00,-1.96520839515735568e-12
 133, 1.46174241350466527e+00, 1.46174241350466461e+00,-4.55712175155385476e-16, 2.13669088335448265e+00,-1.96474802988161233e-11
 134, 1.46093412309080994e+00, 1.46093412309081017e+00, 1.51988102280248592e-16, 2.13432851178355776e+00,-5.33085843275332883e-11
 135, 1.45262922868835775e+00, 1.45262922868835775e+00, 0.00000000000000000e+00, 2.11013167601251261e+00,-6.44996643113670053e-12
 136, 1.45115309300551387e+00, 1.45115309300551432e+00, 3.06025058273004165e-16, 2.10584529963341938e+00, 6.97937740656020139e-11
 137, 1.44694723312737916e+00, 1.44694723312737916e+00, 0.00000000000000000e+00, 2.09365629543948861e+00,-3.69915742350215771e-12
 138, 1.43749233460218351e+00, 1.43749233460218395e+00, 3.08933271614948379e-16, 2.06638421202133138e+00,-4.52590810431462702e-12
 139, 1.43472688356145550e+00, 1.43472688356145572e+00, 1.54764371859991140e-16, 2.05844123062088125e+00, 5.02601070752570722e-11
 140, 1.42940688932259818e+00, 1.42940688932259863e+00, 3.10680753791887993e-16, 2.04320405518281190e+00,-1.47059612230447769e-11
 141, 1.42781672757023381e+00, 1.42781672757023403e+00, 1.55513379719883559e-16, 2.03866060748380074e+00,-1.11765894924686953e-11
 142, 1.41834974570151262e+00, 1.41834974570151284e+00, 1.56551376413303858e-16, 2.01171600111186644e+00,-4.89111852420838017e-12
 143, 1.41195562261574703e+00, 1.41195562261574703e+00, 0.00000000000000000e+00, 1.99361868023193800e+00,-1.07438943313270245e-12
 144, 1.40750658842696330e+00, 1.40750658842696308e+00,-1.57757417798796605e-16, 1.98107479646137641e+00,-9.92555597737638222e-13
 145, 1.40401532399945284e+00, 1.40401532399945284e+00, 0.00000000000000000e+00, 1.97125903018403159e+00, 4.02643861349405571e-11
 146, 1.40089371960983411e+00, 1.40089371960983411e+00, 0.00000000000000000e+00, 1.96250321356041013e+00,-2.08576414912356592e-11
 147, 1.39241306096477047e+00, 1.39241306096477024e+00,-1.59467482135783609e-16, 1.93881413239640077e+00, 1.31831034772176286e-11
 148, 1.38996230268118448e+00, 1.38996230268118492e+00, 3.19497305066066468e-16, 1.93199520278802761e+00,-2.24516840447120990e-11
 149, 1.38822042256112010e+00, 1.38822042256111966e+00,-3.19898196736484335e-16, 1.92715594150054659e+00,-2.98959389134338138e-11
 150, 1.38745283494346916e+00, 1.38745283494346938e+00, 1.60037587824798648e-16, 1.92502536907222721e+00,-3.12832930922785284e-11
 151, 1.38283063643233461e+00, 1.38283063643233461e+00, 0.00000000000000000e+00, 1.91222056896788883e+00,-2.30012069011249187e-11
 152, 1.37687960474703619e+00, 1.37687960474703619e+00, 0.00000000000000000e+00, 1.89579744587737431e+00,-2.39952568685578807e-11
 153, 1.37332105372650304e+00, 1.37332105372650259e+00,-3.23368820892265303e-16, 1.88601071659998487e+00,-2.25019225600578676e-12
 154, 1.36749559118234121e+00, 1.36749559118234099e+00,-1.62373177915002131e-16, 1.87004419182818515e+00,-2.00411635886685216e-11
 155, 1.36299401627500671e+00, 1.36299401627500649e+00,-1.62909449545397062e-16, 1.85775268831662954e+00,-2.28350436337448349e-11
 156, 1.35806734032881615e+00, 1.35806734032881637e+00, 1.63500437961544472e-16, 1.84434690109083710e+00, 6.04692486633701178e-11
 157, 1.35550257585393874e+00, 1.35550257585393896e+00, 1.63809799317531930e-16, 1.83738723295322526e+00,-5.26393367844017958e-11
 158, 1.34943787377497348e+00, 1.34943787377497282e+00,-4.93638001215738490e-16, 1.82098257519617857e+00, 4.90320334448095039e-12
 159, 1.34248689579727754e+00, 1.34248689579727754e+00, 0.00000000000000000e+00, 1.80227106541221405e+00, 6.88124436689430105e-12
 160, 1.34133117401621438e+00, 1.34133117401621482e+00, 3.31080957822198759e-16, 1.79916931840302952e+00, 4.25572465480522692e-12
 161, 1.33638168504547616e+00, 1.33638168504547616e+00, 0.00000000000000000e+00, 1.78591600814440521e+00, 5.43669418248473881e-12
 162, 1.33594329838331771e+00, 1.33594329838331727e+00,-3.32416211367259387e-16, 1.78474449648862943e+00,-1.86828793848444783e-12
 163, 1.32857356183119935e+00, 1.32857356183119957e+00, 1.67130079435709089e-16, 1.76510770919828808e+00, 4.10288513356750518e-13
 164, 1.32540010773675654e+00, 1.32540010773675698e+00, 3.35060490230671612e-16, 1.75668544561898510e+00, 8.64675506511708149e-12
 165, 1.31929879139135009e+00, 1.31929879139134942e+00,-5.04915049662541057e-16, 1.74054930108674855e+00, 3.44924054385585621e-11
 166, 1.31565195011238223e+00, 1.31565195011238223e+00, 0.00000000000000000e+00, 1.73094005397838524e+00, 4.15586149500932772e-11
 167, 1.31366601231868252e+00, 1.31366601231868230e+00,-1.69026680178101053e-16, 1.72571839193204513e+00, 3.12223434329854614e-12
 168, 1.31008128104210209e+00, 1.31008128104210186e+00,-1.69489182189067138e-16, 1.71631296288821034e+00,-1.41888266937432207e-11
 169, 1.30317256338601228e+00, 1.30317256338601206e+00,-1.70387722365867178e-16, 1.69825873007328543e+00, 3.27438988045390177e-11
 170, 1.30027337178827396e+00, 1.30027337178827396e+00, 0.00000000000000000e+00, 1.69071084141824612e+00, 1.08236164112327899e-11
 171, 1.29933124794193477e+00, 1.29933124794193522e+00, 3.41782906055306628e-16, 1.68826169215633781e+00, 8.23309064404150180e-11
 172, 1.29598060809188609e+00, 1.29598060809188609e+00, 0.00000000000000000e+00, 1.67956573663208864e+00, 2.43735009207110402e-11
 173, 1.29224177168398935e+00, 1.29224177168398913e+00,-1.71828994999653285e-16, 1.66988879655585021e+00, 2.12213388134409249e-11
 174, 1.28801519039868828e+00, 1.28801519039868806e+00,-1.72392846435530237e-16, 1.65898313044978440e+00,-7.47400065230562000e-11
 175, 1.28449343534903604e+00, 1.28449343534903582e+00,-1.72865503874447608e-16, 1.64992338545585904e+00, 3.30564085551535968e-13
 176, 1.28088691453124937e+00, 1.28088691453124981e+00, 3.46704462987336047e-16, 1.64067128781423976e+00,-9.58251606648116197e-13
 177, 1.27627747123630897e+00, 1.27627747123630919e+00, 1.73978315788917245e-16, 1.62888418358382148e+00,-4.68416142227428663e-13
 178, 1.27530500323185048e+00, 1.27530500323185048e+00, 0.00000000000000000e+00, 1.62640285122178763e+00,-1.42653850855689217e-11
 179, 1.26948997882403991e+00, 1.26948997882404035e+00, 3.49817026725514981e-16, 1.61160480635224679e+00, 5.45589307382380606e-12
 180, 1.26654031377934406e+00, 1.26654031377934362e+00,-3.50631720931886253e-16, 1.60412436644835088e+00, 6.25623722038152319e-12
 181, 1.26379912655034743e+00, 1.26379912655034699e+00,-3.51392243055463862e-16, 1.59718823228311613e+00, 4.28723758529486787e-12
 182, 1.26039596913953100e+00, 1.26039596913953100e+00, 0.00000000000000000e+00, 1.58859799901988752e+00,-1.03552597651475322e-12
 183, 1.25491545140222804e+00, 1.25491545140222827e+00, 1.76939892386312742e-16, 1.57481279028836796e+00, 3.81982493859354590e-11
 184, 1.25310825046856311e+00, 1.25310825046856333e+00, 1.77195070611022020e-16, 1.57028028734665948e+00,-1.45590652989973762e-11
 185, 1.25094115366439440e+00, 1.25094115366439462e+00, 1.77502038584783810e-16, 1.56485376999469228e+00, 2.02850498885365015e-11
 186, 1.24707470230120010e+00, 1.24707470230120032e+00, 1.78052368888004206e-16, 1.55519531316684168e+00, 1.51797080423855124e-11
 187, 1.24133556846304938e+00, 1.24133556846304960e+00, 1.78875568030290330e-16, 1.54091399354088354e+00, 3.05065538505224641e-12
 188, 1.24009427878166756e+00, 1.24009427878166778e+00, 1.79054616027403461e-16, 1.53783382031686044e+00, 1.62033852091541014e-11
 189, 1.23499323547291695e+00, 1.23499323547291695e+00, 0.00000000000000000e+00, 1.52520829160100946e+00,-2.06051317966941985e-11
 190, 1.23418942055230718e+00, 1.23418942055230674e+00,-3.59822570551066648e-16, 1.52322352531760075e+00,-1.59411605029975006e-10
 191, 1.22597951809653738e+00, 1.22597951809653782e+00, 3.62232160729371722e-16, 1.50302577875255583e+00,-1.31941164064928026e-11
 192, 1.22052236609735032e+00, 1.22052236609734988e+00,-3.63851759038262090e-16, 1.48967484628305535e+00, 4.67151987216148189e-11
 193, 1.21767853535339654e+00, 1.21767853535339587e+00,-5.47052276471119319e-16, 1.48274101539787018e+00,-2.10835241080741704e-11
 194, 1.21520384433331863e+00, 1.21520384433331796e+00,-5.48166316195737676e-16, 1.47672038319429144e+00,-2.98584117179781412e-11
 195, 1.21246214368974869e+00, 1.21246214368974825e+00,-3.66270577734176698e-16, 1.47006444997508479e+00, 3.20883806773426790e-11
 196, 1.21123661729617549e+00, 1.21123661729617527e+00,-1.83320584726622614e-16, 1.46709414334869592e+00, 9.18870958209318477e-11
 197, 1.21006702506539510e+00, 1.21006702506539465e+00,-3.66995547065719692e-16, 1.46426220509924510e+00,-1.75414038955584181e-11
 198, 1.20796033466951136e+00, 1.20796033466951136e+00, 0.00000000000000000e+00, 1.45916817009667632e+00,-1.30901867327622714e-11
 199, 1.20171319984519331e+00, 1.20171319984519354e+00, 1.84773376004886575e-16, 1.44411461470082436e+00, 6.45753383592490299e-12
 200, 1.19777123826674115e+00, 1.19777123826674137e+00, 1.85381480061539464e-16, 1.43465593923284374e+00, 4.80998545586049821e-12
 201, 1.19610690901112493e+00, 1.19610690901112515e+00, 1.85639430097937911e-16, 1.43067173759560973e+00,-6.58913434499172351e-11
 202, 1.19530036369423609e+00, 1.19530036369423609e+00, 0.00000000000000000e+00, 1.42874295902870618e+00,-1.46585809619200845e-10
 203, 1.18924028326465669e+00, 1.18924028326465625e+00,-3.73422609458675579e-16, 1.41429245099608369e+00,-1.21374189290428677e-10
 204, 1.18782282590892385e+00, 1.18782282590892341e+00,-3.73868223579762302e-16, 1.41092306583940319e+00, 3.15898052400326202e-11
