"IDX","GSVD","GESV","RESV","GEEV","REEV"
   0, 1.87124295659483028e+03, 1.87124295659483369e+03, 1.82264153333401701e-15, 3.50155020260582492e+06, 9.00403903316309966e-15
   1, 1.30576287194965861e+01, 1.30576287194965701e+01,-1.22435795181796324e-15, 1.70501667776105080e+02,-3.43031128011689322e-13
   2, 1.00013883179734417e+01, 1.00013883179734435e+01, 1.77611025882073695e-16, 1.00027768286569085e+02,-1.63227342647558626e-12
   3, 7.89374848275049157e+00, 7.89374848275050933e+00, 2.25033372076899272e-15, 6.23112651092564036e+01, 2.65374103686185737e-12
   4, 6.99030134245288259e+00, 6.99030134245288615e+00, 5.08234696153150515e-16, 4.88643128586568167e+01, 3.66570348352504901e-12
   5, 6.31454664080973060e+00, 6.31454664080972794e+00,-4.21967784968121713e-16, 3.98734992789015479e+01,-7.51188781527493306e-13
   6, 5.85152999241604999e+00, 5.85152999241604732e+00,-4.55357019882625668e-16, 3.42404032520982682e+01,-6.76245196138774738e-13
   7, 5.57009105855711084e+00, 5.57009105855710995e+00,-1.59454919203816572e-16, 3.10259144006163439e+01,-2.46846025142263757e-14
   8, 5.11340011848830844e+00, 5.11340011848830756e+00,-1.73696248898805201e-16, 2.61468607721526034e+01, 7.57942944791432394e-12
   9, 4.81814723343869744e+00, 4.81814723343869566e+00,-3.68680480968297401e-16, 2.32145427628555012e+01,-5.11474184659442123e-12
  10, 4.67139592771696766e+00, 4.67139592771697032e+00, 5.70393796700208878e-16, 2.18219399134063679e+01,-1.93156636492534969e-12
  11, 4.45658010612522215e+00, 4.45658010612522659e+00, 9.96479810246643150e-16, 1.98611062423119442e+01, 2.13452008728682065e-14
  12, 4.34471100465424076e+00, 4.34471100465423898e+00,-4.08855004969799104e-16, 1.88765137140280288e+01, 1.70494204034950903e-12
  13, 4.08680704811787532e+00, 4.08680704811787354e+00,-4.34656400090708467e-16, 1.67019918487103638e+01, 4.92223117188854881e-12
  14, 4.02012039631588092e+00, 4.02012039631588092e+00, 0.00000000000000000e+00, 1.61613680009151750e+01, 1.24431138422047156e-12
  15, 3.85626347967650807e+00, 3.85626347967650718e+00,-2.30320989315447972e-16, 1.48707680246962664e+01, 3.19291355890764322e-13
  16, 3.75593167861825616e+00, 3.75593167861825483e+00,-3.54710293889133418e-16, 1.41070227743576364e+01,-3.20815750846429876e-12
  17, 3.64313229871172428e+00, 3.64313229871172561e+00, 3.65692903884193593e-16, 1.32724129459151179e+01,-5.47885822609387973e-14
  18, 3.52530367810042167e+00, 3.52530367810042389e+00, 6.29859510556202795e-16, 1.24277660228039686e+01,-9.81385026043386991e-13
  19, 3.47696787148284026e+00, 3.47696787148284070e+00, 1.27723127237488571e-16, 1.20893055792940753e+01,-1.23404145991325771e-12
  20, 3.44613366693639067e+00, 3.44613366693639023e+00,-1.28865927085427732e-16, 1.18758372503600640e+01,-1.36371027082173956e-12
  21, 3.37898981044827451e+00, 3.37898981044827496e+00, 1.31426620014325350e-16, 1.14175721391105771e+01,-1.17757032242903740e-13
  22, 3.33483109239864994e+00, 3.33483109239864861e+00,-3.99500782089663594e-16, 1.11210984148011960e+01,-1.23984736104666963e-12
  23, 3.19131346443132458e+00, 3.19131346443132502e+00, 1.39155621909174315e-16, 1.01844816282466741e+01,-6.86780896813887534e-13
  24, 3.15582210082182257e+00, 3.15582210082182124e+00,-4.22161828831620682e-16, 9.95921313203535519e+00,-5.34642120790826909e-15
  25, 3.06998017460491557e+00, 3.06998017460491601e+00, 1.44655399902448462e-16, 9.42477827245408051e+00,-6.97489702341448946e-13
  26, 2.99758519238176868e+00, 2.99758519238176824e+00,-1.48148987050875441e-16, 8.98551698557133527e+00,-8.40791291703563442e-13
  27, 2.97459051725871992e+00, 2.97459051725871992e+00, 0.00000000000000000e+00, 8.84818874535883815e+00,-3.76393724202642540e-13
  28, 2.92952152963164103e+00, 2.92952152963164059e+00,-1.51591038112596679e-16, 8.58209639257038859e+00,-2.86715943824582014e-13
  29, 2.89875845111171460e+00, 2.89875845111171504e+00, 1.53199798237672464e-16, 8.40280055770690026e+00,-1.09895738098687091e-11
  30, 2.85819551776892755e+00, 2.85819551776892666e+00,-3.10747957646167761e-16, 8.16928161770038130e+00,-5.75366056188947233e-12
  31, 2.80274152241985863e+00, 2.80274152241985997e+00, 4.75344450743328438e-16, 7.85536004149629097e+00,-6.10822261240828833e-15
  32, 2.76284469634200214e+00, 2.76284469634200169e+00,-1.60736218882673847e-16, 7.63331081608812578e+00,-1.11381660574064834e-12
  33, 2.72975810547264652e+00, 2.72975810547264652e+00, 0.00000000000000000e+00, 7.45157931432380582e+00,-4.68401075081657719e-12
  34, 2.68142140033625953e+00, 2.68142140033625997e+00, 1.65617090172537704e-16, 7.19002072617959076e+00,-1.16567340795329922e-13
  35, 2.65621993743251217e+00, 2.65621993743251306e+00, 3.34376836489915700e-16, 7.05550435601317982e+00,-5.66248723092487003e-14
  36, 2.60773093114377774e+00, 2.60773093114377863e+00, 3.40594349322136926e-16, 6.80026060923898878e+00,-3.68023004321819896e-13
  37, 2.57697801614037436e+00, 2.57697801614037347e+00,-3.44658904397787443e-16, 6.64081569567010277e+00,-5.09554966065797242e-14
  38, 2.54990098596679005e+00, 2.54990098596679093e+00, 3.48318787509066395e-16, 6.50199503823345015e+00,-7.36583685185249207e-14
  39, 2.53443735246240021e+00, 2.53443735246240065e+00, 1.75222011078157406e-16, 6.42337269354555573e+00,-8.61298063093968749e-13
  40, 2.50321175046432121e+00, 2.50321175046432121e+00, 0.00000000000000000e+00, 6.26606906759538607e+00,-5.36740255213845930e-12
  41, 2.48205912298239939e+00, 2.48205912298239806e+00,-5.36759022867012961e-16, 6.16061748993685221e+00,-3.51469747019134539e-12
  42, 2.46430637934025709e+00, 2.46430637934025709e+00, 0.00000000000000000e+00, 6.07280593124311441e+00,-1.15042998705967193e-12
  43, 2.43822418947580655e+00, 2.43822418947580655e+00, 0.00000000000000000e+00, 5.94493719814155952e+00,-2.85475310437037663e-13
  44, 2.40949440791515146e+00, 2.40949440791515146e+00, 0.00000000000000000e+00, 5.80566330176361678e+00,-9.27500911082210389e-13
  45, 2.38129115418968729e+00, 2.38129115418968729e+00, 0.00000000000000000e+00, 5.67054756101750979e+00,-4.00600372535170948e-13
  46, 2.35741974177225977e+00, 2.35741974177225888e+00,-3.76758709517046349e-16, 5.55742783888069791e+00,-1.51958965979167189e-12
  47, 2.32672275818262264e+00, 2.32672275818262309e+00, 1.90864686515954215e-16, 5.41363879344340315e+00,-1.42965105852266737e-13
  48, 2.31102326711164663e+00, 2.31102326711164707e+00, 1.92161288970964071e-16, 5.34082854111789729e+00,-1.26309182180812836e-12
  49, 2.27764874653573113e+00, 2.27764874653572980e+00,-5.84931118802469659e-16, 5.18768381250933341e+00,-8.33259779063300402e-12
  50, 2.25590474215190184e+00, 2.25590474215190140e+00,-1.96856366118742691e-16, 5.08910620561046301e+00,-5.20481686159297136e-12
  51, 2.22787279217969880e+00, 2.22787279217969880e+00, 0.00000000000000000e+00, 4.96341717813620331e+00, 1.64796070942707438e-13
  52, 2.22022828954887741e+00, 2.22022828954887608e+00,-6.00058847921844988e-16, 4.92941365769424955e+00,-1.91546861220637806e-12
  53, 2.20982966244278378e+00, 2.20982966244278334e+00,-2.00960833044099314e-16, 4.88334713700473522e+00,-7.42574515073416640e-13
  54, 2.18845723595012132e+00, 2.18845723595012132e+00, 0.00000000000000000e+00, 4.78934507354242189e+00,-4.17834455689841301e-12
  55, 2.16991001318923704e+00, 2.16991001318923526e+00,-8.18631569329200127e-16, 4.70850946533037362e+00,-9.07001308306870329e-13
  56, 2.16370351567115993e+00, 2.16370351567116082e+00, 4.10489890720827741e-16, 4.68161290372399197e+00,-4.00016285254679551e-13
  57, 2.12443933559802334e+00, 2.12443933559802378e+00, 2.09038310677415897e-16, 4.51324249063551175e+00,-7.30159183274623287e-14
  58, 2.10074328609630889e+00, 2.10074328609630845e+00,-2.11396229510407337e-16, 4.41312235405197217e+00,-3.03029692751447855e-12
  59, 2.09026896198910617e+00, 2.09026896198910617e+00, 0.00000000000000000e+00, 4.36922433345535133e+00, 3.84469826290212969e-14
  60, 2.08756231756919686e+00, 2.08756231756919686e+00, 0.00000000000000000e+00, 4.35791642972635529e+00,-9.77648292762016846e-13
  61, 2.06956226879187799e+00, 2.06956226879187799e+00, 0.00000000000000000e+00, 4.28308798440496297e+00,-2.36100328719842865e-13
  62, 2.05144842336907107e+00, 2.05144842336907152e+00, 2.16475932219996940e-16, 4.20844063374328314e+00,-1.95232117348134154e-14
  63, 2.03792716611486702e+00, 2.03792716611486746e+00, 2.17912208656936708e-16, 4.15314713438246663e+00,-7.83279794687740432e-13
  64, 2.03183460943398142e+00, 2.03183460943398186e+00, 2.18565629204325259e-16, 4.12835188008927023e+00,-5.41328259993365824e-13
  65, 2.01212656919601995e+00, 2.01212656919601907e+00,-4.41412798427989704e-16, 4.04865333046045706e+00,-5.04935828852936018e-13
  66, 1.99760142694072473e+00, 1.99760142694072518e+00, 2.22311219776296332e-16, 3.99041146091519527e+00,-5.31701570658327486e-14
  67, 1.99173119291085010e+00, 1.99173119291085077e+00, 3.34449657235904964e-16, 3.96699314480128651e+00,-1.61223770765104532e-12
  68, 1.98222513737738337e+00, 1.98222513737738271e+00,-3.36053560321827812e-16, 3.92921649525027705e+00,-6.48134315475450234e-14
  69, 1.96788196962763307e+00, 1.96788196962763284e+00,-1.12834310366209145e-16, 3.87255944636860328e+00,-2.18579871297514931e-12
  70, 1.95756717507489131e+00, 1.95756717507489220e+00, 4.53715423413832984e-16, 3.83206924492989343e+00,-1.03955829449005294e-13
  71, 1.95494377160617350e+00, 1.95494377160617416e+00, 3.40743209318905992e-16, 3.82180515014103683e+00,-9.60034564139874368e-14
  72, 1.94721441187502542e+00, 1.94721441187502586e+00, 2.28063847073952737e-16, 3.79164396581347862e+00,-4.25293417479786933e-14
  73, 1.93104712342567875e+00, 1.93104712342567830e+00,-2.29973263967918138e-16, 3.72894299287317210e+00,-2.33530853790697627e-12
  74, 1.91042449677370230e+00, 1.91042449677370274e+00, 2.32455776504140391e-16, 3.64972175786693676e+00,-8.37995469543018991e-13
  75, 1.89306938659788559e+00, 1.89306938659788582e+00, 1.17293431765898968e-16, 3.58371170247352211e+00,-7.99059213017847541e-14
  76, 1.88289647187245368e+00, 1.88289647187245368e+00, 0.00000000000000000e+00, 3.54529912378508572e+00,-6.55521585378088992e-13
  77, 1.86856765491506938e+00, 1.86856765491506915e+00,-1.18831450571760934e-16, 3.49154508092629534e+00,-9.81033441141471721e-12
  78, 1.85174033502484425e+00, 1.85174033502484447e+00, 1.19911307608932222e-16, 3.42894226835115745e+00,-9.86453358117482512e-13
  79, 1.84397572222178274e+00, 1.84397572222178341e+00, 3.61248690396247635e-16, 3.40024646414335230e+00, 1.03353344397546239e-15
  80, 1.84158633303948549e+00, 1.84158633303948593e+00, 2.41144931346827545e-16, 3.39144022203727324e+00,-8.04264267195588449e-14
  81, 1.82939612676447472e+00, 1.82939612676447494e+00, 1.21375901958285059e-16, 3.34669018860970535e+00,-1.66682539174225616e-12
  82, 1.81843221298137925e+00, 1.81843221298137991e+00, 3.66323149149973366e-16, 3.30669571319205557e+00,-2.46479338447391773e-12
  83, 1.80483228497511039e+00, 1.80483228497511083e+00, 2.46055665973521105e-16, 3.25741957688804584e+00,-6.63470240631799932e-14
  84, 1.79291878347357025e+00, 1.79291878347357048e+00, 1.23845322482954794e-16, 3.21455776412340155e+00,-1.39141175256911835e-12
  85, 1.78897029024950460e+00, 1.78897029024950438e+00,-1.24118665432986665e-16, 3.20041469938365530e+00,-1.83436187739753111e-12
  86, 1.78264192971171731e+00, 1.78264192971171709e+00,-1.24559285420229958e-16, 3.17781224955472696e+00,-1.82331639695080193e-12
  87, 1.76074661590392800e+00, 1.76074661590392800e+00, 0.00000000000000000e+00, 3.10022864539798437e+00,-3.08851347468732122e-12
  88, 1.75451112944104781e+00, 1.75451112944104759e+00,-1.26556395795431792e-16, 3.07830930333047137e+00,-3.29703881912693076e-13
  89, 1.75137230831420720e+00, 1.75137230831420743e+00, 1.26783211011690331e-16, 3.06730496229737915e+00,-5.29052596449808851e-12
  90, 1.74290409976499694e+00, 1.74290409976499672e+00,-1.27399209718406487e-16, 3.03771470097668184e+00,-1.56790045663164901e-13
  91, 1.73327227739551315e+00, 1.73327227739551248e+00,-3.84321507626057596e-16, 3.00423278758774259e+00,-1.43286742817998267e-14
  92, 1.72882883525088160e+00, 1.72882883525088182e+00, 1.28436430719764673e-16, 2.98884914157423731e+00,-3.45996173791923081e-12
  93, 1.72060715025637267e+00, 1.72060715025637201e+00,-3.87150439701380487e-16, 2.96048896550936469e+00,-6.74065336899359189e-13
  94, 1.71571603657519800e+00, 1.71571603657519756e+00,-2.58836077989062184e-16, 2.94368151814801626e+00,-2.25736024283370096e-12
  95, 1.70514668283462179e+00, 1.70514668283462134e+00,-2.60440473726173736e-16, 2.90752520997569031e+00,-1.07031827723772945e-12
  96, 1.68590384137464855e+00, 1.68590384137464855e+00, 0.00000000000000000e+00, 2.84227176234294010e+00,-3.31707107793073351e-12
  97, 1.68236861051624831e+00, 1.68236861051624831e+00, 0.00000000000000000e+00, 2.83036414165131189e+00, 1.66037795355272554e-13
  98, 1.67795806505260936e+00, 1.67795806505260958e+00, 1.32330246833713034e-16, 2.81554326806585076e+00,-1.64196862863410711e-12
  99, 1.67161641838981700e+00, 1.67161641838981678e+00,-1.32832270897958499e-16, 2.79430145022089604e+00,-1.70054863226851820e-12
 100, 1.66632232782903711e+00, 1.66632232782903755e+00, 2.66508587464373036e-16, 2.77663010019957923e+00,-3.96195849840888020e-12
 101, 1.65664934075608139e+00, 1.65664934075608117e+00,-1.34032350396911360e-16, 2.74448703821604889e+00,-2.09696400173568852e-12
 102, 1.64926774406372911e+00, 1.64926774406372867e+00,-2.69264472944729240e-16, 2.72008409159513898e+00,-2.55935132116242591e-12
 103, 1.64617220259226560e+00, 1.64617220259226560e+00, 0.00000000000000000e+00, 2.70988292058055524e+00,-1.27604972241323531e-12
 104, 1.63918588102327067e+00, 1.63918588102327023e+00,-2.70920592344803213e-16, 2.68693035254175738e+00,-7.96205988961588932e-13
 105, 1.63528226388607045e+00, 1.63528226388607001e+00,-2.71567312663645545e-16, 2.67414808257104397e+00,-1.74032791840130056e-12
 106, 1.62568653094620696e+00, 1.62568653094620719e+00, 1.36585129235089072e-16, 2.64285669689740743e+00,-4.73976408309236465e-13
 107, 1.61914634022354198e+00, 1.61914634022354198e+00, 0.00000000000000000e+00, 2.62163487105920900e+00,-1.54394113184243842e-14
 108, 1.61851538180726906e+00, 1.61851538180726817e+00,-5.48761185518277942e-16, 2.61959204114767141e+00, 1.79697919260876122e-13
 109, 1.60757141188369412e+00, 1.60757141188369390e+00,-1.38124255808236512e-16, 2.58428584430102459e+00,-9.11111901680300890e-13
 110, 1.60504351288426683e+00, 1.60504351288426572e+00,-6.91708988393768371e-16, 2.57616467824971540e+00,-4.17719275307466441e-13
 111, 1.59707444751358119e+00, 1.59707444751358096e+00,-1.39032094133572372e-16, 2.55064679088988866e+00,-2.14101102048347559e-12
 112, 1.58256056361742337e+00, 1.58256056361742292e+00,-2.80614353762842223e-16, 2.50449793751652239e+00,-1.14657819182696008e-13
 113, 1.57291447982762844e+00, 1.57291447982762822e+00,-1.41167627212233809e-16, 2.47405996084939828e+00,-4.08374371634120055e-13
 114, 1.57138954532288033e+00, 1.57138954532288078e+00, 2.82609242992522042e-16, 2.46926510314912040e+00,-1.87947082966745348e-13
